"subj_idx","congruency","AffValue","response","rt"
13,"Ic","pos",1,0.537545500000306
13,"Ic","neg",1,0.542718299999251
13,"Ic","pos",1,0.573910099999921
13,"Ic","neg",1,0.66199669999969
13,"Ic","neg",1,0.519774499999585
13,"Ic","neg",1,0.382633299999725
13,"Ic","pos",1,0.62169780000022
13,"Ic","neg",1,0.570748199999798
13,"Ic","pos",1,0.51568270000098
13,"Ic","pos",1,0.564750999999887
13,"Ic","pos",1,0.570647300000019
13,"Ic","pos",1,0.507672300000195
13,"Ic","pos",1,0.539083699999537
13,"Ic","pos",1,0.548309400000107
13,"Ic","pos",1,0.749355500000092
13,"Ic","pos",1,0.581324300000233
13,"Ic","pos",1,0.90937920000033
13,"Ic","neg",1,0.512570300000334
13,"Ic","neg",1,0.744774800000414
13,"Ic","neg",1,0.547619400000258
13,"Ic","neg",1,0.52783460000046
13,"Ic","neg",1,0.599134000000049
13,"Ic","neg",1,0.804277799999909
13,"Ic","pos",1,0.558638500000598
13,"Ic","pos",1,0.671023400000195
13,"Ic","pos",1,0.512377099999867
13,"Ic","pos",1,0.557289999999739
13,"Ic","pos",1,0.563100200000008
13,"Ic","neg",1,0.433122999999796
13,"Ic","pos",1,0.489994800000204
13,"Ic","pos",1,0.537070200000016
13,"Ic","neg",1,0.49934630000007
13,"Ic","neg",0,0.565080600000329
13,"Ic","neg",1,0.600327099999959
13,"Ic","neg",1,0.418887100000575
13,"Ic","neg",1,0.581957499999589
13,"Ic","neg",1,0.549832900000183
13,"Ic","pos",1,0.576196400000299
13,"Ic","pos",1,0.397705499999574
13,"Ic","pos",1,0.491247199999634
13,"Ic","pos",0,1.35851520000051
13,"Ic","neg",1,0.567690400001084
13,"Ic","neg",1,0.580100300001504
13,"Ic","neg",0,0.691179899999952
13,"Ic","neg",1,0.600322299998879
13,"Ic","neg",1,0.541089500000453
13,"Ic","neg",1,0.861746000000494
13,"Ic","neg",1,1.30056169999989
13,"Ic","neg",1,0.672436500000003
13,"Ic","neg",1,0.571981600000072
13,"Ic","neg",1,0.685996499999419
13,"Ic","pos",1,0.433625300000131
13,"Ic","pos",1,0.491044899999906
13,"Ic","pos",1,0.573504500000126
13,"Ic","pos",1,0.556908900000053
13,"Ic","pos",1,0.53445980000015
13,"Ic","neg",1,1.00266649999958
13,"Ic","neg",1,0.591972700000042
13,"Ic","neg",1,0.732253199999832
13,"Ic","pos",1,0.494993899999827
13,"Ic","pos",1,0.43376999999964
13,"Ic","pos",1,0.542109099998925
13,"Ic","neg",0,0.355554600000687
13,"Ic","neg",1,0.604935200000909
13,"Ic","neg",1,0.715913199999704
13,"Ic","neg",1,0.867083000000093
13,"Ic","neg",1,0.712640599999759
13,"Ic","pos",0,0.484646400000202
13,"Ic","neg",1,0.408677499999612
13,"Ic","pos",1,0.514662699999462
13,"Ic","pos",1,0.954327399999784
13,"Ic","pos",1,0.577268399999411
13,"Ic","pos",1,0.592793200001324
13,"Ic","pos",1,0.615007800000058
13,"Ic","pos",1,0.54707899999994
13,"Ic","pos",1,0.513703100001294
13,"Ic","neg",1,0.701025099999242
13,"Ic","neg",1,0.65987049999967
13,"Ic","neg",1,0.611074200000076
13,"Ic","pos",1,0.562387900000431
13,"Ic","neg",1,0.526896700000179
13,"Ic","neg",1,0.558703900000182
13,"Ic","neg",1,0.583588800000143
13,"Ic","neg",0,1.27386159999969
13,"Ic","pos",1,0.633720099999664
13,"Ic","pos",1,0.630335699999705
13,"Ic","pos",1,0.519064300000537
13,"Ic","neg",1,0.561689499999375
13,"Ic","neg",1,0.595943500000431
13,"Ic","pos",1,0.651810400000613
13,"Ic","neg",1,0.722222499999589
13,"Ic","neg",1,0.500823999999739
13,"Ic","neg",1,0.633905400000003
13,"Ic","pos",1,0.636330000000271
13,"Ic","pos",1,0.602893700000095
13,"Ic","neg",1,0.459105500000078
13,"Ic","neg",1,0.612310600000455
13,"Ic","neg",1,0.501496200000474
13,"Ic","pos",1,0.485534800000096
13,"Ic","neg",1,0.639086599999246
13,"Ic","pos",1,0.692015500000707
13,"Ic","pos",1,0.515151399999922
13,"Ic","neg",1,0.550914800000101
13,"Ic","pos",1,0.473349399999279
13,"Ic","pos",1,0.566328400000202
13,"Ic","pos",1,0.714313499999662
13,"Ic","neg",1,0.554100999999719
13,"Ic","neg",1,0.637684799999988
13,"Ic","neg",1,0.897030000000086
13,"Ic","neg",1,0.460843099999693
13,"Ic","neg",0,0.520056299999851
13,"Ic","pos",1,0.607149700000264
13,"Ic","pos",1,0.773205899999994
13,"Ic","pos",1,0.53930069999933
13,"Ic","neg",1,0.569094999999834
13,"Ic","neg",0,0.847633200000018
13,"Ic","neg",1,0.704967700000452
13,"Ic","neg",1,0.680555500000082
13,"Ic","pos",1,0.479929199999788
13,"Ic","pos",1,0.791115899999568
13,"Ic","pos",1,0.664533699999993
13,"Ic","pos",1,0.57633050000004
13,"Ic","neg",1,0.528239199999916
13,"Ic","neg",1,0.583828799999537
13,"Ic","pos",1,0.473862400000144
13,"Ic","neg",1,1.33515130000069
13,"Ic","neg",1,0.777822500000184
13,"Ic","neg",1,0.636120099999971
14,"Co","neg",1,0.790016699989792
14,"Co","neg",1,0.719604499987327
14,"Co","neg",1,0.509954000008292
14,"Co","neg",1,0.571064099989599
14,"Co","neg",1,0.798956400016323
14,"Co","neg",1,0.510345400020014
14,"Co","pos",1,0.471380200004205
14,"Co","neg",1,0.518797400000039
14,"Co","neg",1,0.696083400020143
14,"Co","neg",1,0.995825599995442
14,"Co","neg",1,0.551270700001623
14,"Co","neg",1,0.473510900017573
14,"Co","neg",1,0.525230700004613
14,"Co","pos",1,0.611725599999772
14,"Co","pos",1,0.699181200005114
14,"Co","neg",1,0.612513699976262
14,"Co","neg",1,0.474377800012007
14,"Co","neg",1,0.865196600003401
14,"Co","neg",1,0.565549899998587
14,"Co","neg",1,0.552093299978878
14,"Co","neg",1,0.791538500023307
14,"Co","neg",1,0.531996600009734
14,"Co","neg",1,0.521009699994465
14,"Co","pos",1,0.559809300000779
14,"Co","pos",1,0.5244560999854
14,"Co","pos",1,1.14337759997579
14,"Co","pos",1,0.594960500020534
14,"Co","pos",1,0.684075700002722
14,"Co","pos",1,0.449778899986995
14,"Co","neg",1,0.891095500002848
14,"Co","neg",1,0.567108099989127
14,"Co","neg",1,0.500316799996654
14,"Co","neg",1,1.18299270002171
14,"Co","neg",0,1.31836939998902
14,"Co","neg",1,0.679770699993242
14,"Co","neg",1,0.742353100009495
14,"Co","neg",1,0.545601699996041
14,"Co","neg",1,0.678031399991596
14,"Co","neg",1,0.671754099981626
14,"Co","neg",1,0.774685499985935
14,"Co","neg",1,0.530554200027836
14,"Co","neg",1,1.41409000000567
14,"Co","neg",1,0.546152700000675
14,"Co","neg",1,0.508098000020254
14,"Co","neg",1,0.515425799996592
14,"Co","neg",0,0.51206269999966
14,"Co","neg",1,0.670857199991588
14,"Co","pos",1,0.479294399992796
14,"Co","pos",1,0.516008300008252
14,"Co","pos",1,0.515850399999181
14,"Co","neg",1,0.626360399997793
14,"Co","neg",1,0.586034300009487
14,"Co","pos",1,0.614786299993284
14,"Co","neg",1,0.593037200014805
14,"Co","neg",1,0.584221400000388
14,"Co","neg",1,0.898169599997345
14,"Co","neg",1,0.783371800003806
14,"Co","neg",1,0.588640899979509
14,"Co","neg",1,0.599124800006393
14,"Co","neg",1,0.524393400002737
14,"Co","pos",1,0.600617399992188
14,"Co","neg",1,0.577411000005668
14,"Co","pos",1,0.479708300001221
14,"Co","pos",1,0.568728799989913
14,"Co","neg",1,0.662394000013592
14,"Co","neg",1,0.963034800020978
14,"Co","neg",1,0.698365699994611
14,"Co","neg",1,0.514035200001672
14,"Co","neg",1,0.624880099989241
14,"Co","pos",1,0.574046199995792
14,"Co","pos",1,0.46319839998614
14,"Co","pos",1,0.63249459999497
14,"Co","neg",1,0.782482800015714
14,"Co","neg",1,0.797831100004259
14,"Co","neg",1,0.791633399989223
14,"Co","neg",1,0.520611499989172
14,"Co","neg",1,1.94409720000112
14,"Co","neg",1,0.604414400004316
14,"Co","neg",1,0.537276599992765
14,"Co","neg",1,0.547606700012693
14,"Co","neg",1,0.505277999996906
14,"Co","neg",1,0.656838599999901
14,"Co","neg",1,0.593116100004409
14,"Co","neg",1,0.686539599992102
14,"Co","pos",1,0.505832099996042
14,"Co","pos",1,0.735078700003214
14,"Co","pos",1,1.06532110000262
14,"Co","pos",1,0.432457999995677
14,"Co","neg",1,0.545191700017313
14,"Co","neg",1,1.09580749997986
14,"Co","neg",1,0.499449900002219
14,"Co","neg",1,0.610688599990681
14,"Co","neg",1,0.471935600013239
14,"Co","neg",1,0.61785469998722
14,"Co","neg",1,1.72337490000064
14,"Co","pos",1,0.550200400000904
14,"Co","pos",1,0.510027999989688
14,"Co","pos",1,0.727606500004185
14,"Co","pos",1,0.490354200010188
14,"Co","pos",1,0.680877000006149
14,"Co","pos",1,1.12815129998489
14,"Co","pos",1,0.48939849997987
14,"Co","pos",1,0.707059499982279
14,"Co","neg",0,0.433665899996413
14,"Co","pos",1,0.728147499990882
14,"Co","neg",1,2.34031949998462
14,"Co","pos",1,0.545271999988472
14,"Co","pos",1,2.19353300001239
14,"Co","pos",1,0.481445599987637
14,"Co","pos",1,0.452520799997728
14,"Co","pos",1,0.556118699983926
14,"Co","pos",1,0.420416100008879
14,"Co","pos",1,1.20393649998005
14,"Co","pos",1,0.592588200001046
14,"Co","pos",1,0.360394199989969
14,"Co","neg",1,0.639099699998042
14,"Co","pos",1,0.453644900000654
14,"Co","pos",1,0.522815400006948
14,"Co","pos",1,0.526481799985049
14,"Co","pos",1,0.48502270001336
14,"Co","pos",1,0.657626200001687
14,"Co","pos",1,0.652912799996557
14,"Co","pos",1,0.505091900005937
14,"Co","pos",1,0.414843800012022
14,"Co","pos",1,0.575428500014823
14,"Co","pos",1,0.492283300001873
14,"Co","pos",1,0.585221299988916
14,"Co","pos",1,0.764344499999424
14,"Co","pos",1,0.562842099985573
14,"Co","neg",1,0.551748400001088
14,"Co","neg",1,0.644674500013934
14,"Co","pos",1,0.704739799984964
14,"Co","neg",1,0.448928500001784
14,"Co","neg",1,0.641725099994801
14,"Co","pos",1,0.389681900007417
14,"Co","pos",1,0.410750300012296
14,"Co","pos",1,0.460763599985512
14,"Co","pos",1,0.612735400005477
14,"Co","pos",1,0.56608160000178
14,"Co","pos",1,0.755241200007731
14,"Co","neg",1,0.50328360000276
14,"Co","pos",1,0.515532600024017
14,"Co","pos",1,0.778952499997104
14,"Co","pos",1,0.603580499999225
14,"Co","pos",1,0.501922300027218
14,"Co","pos",1,0.486356500012334
14,"Co","pos",1,0.522150100005092
14,"Co","pos",1,0.852361099998234
14,"Co","pos",1,0.661603399988962
14,"Co","pos",1,0.455314399994677
14,"Co","pos",1,0.43052159997751
14,"Co","pos",1,0.940717499994207
14,"Co","pos",1,0.503905800025677
14,"Co","pos",1,0.632014900009381
14,"Co","pos",1,0.627383500017459
14,"Co","pos",1,0.462100800010376
14,"Co","pos",1,0.62527640000917
14,"Co","pos",1,0.468059599981643
14,"Co","pos",1,0.542958299978636
14,"Ic","neg",1,0.592753900011303
14,"Ic","neg",1,0.607937699998729
14,"Ic","pos",1,0.474619399989024
14,"Ic","neg",0,0.4934193000081
14,"Ic","neg",1,0.498550499993144
14,"Ic","neg",1,0.665653699979885
14,"Ic","pos",1,0.577291900001001
14,"Ic","neg",1,0.54172879998805
14,"Ic","neg",1,0.645623200020054
14,"Ic","neg",1,0.872127299982822
14,"Ic","neg",1,0.534189600002719
14,"Ic","neg",1,0.535591699997894
14,"Ic","neg",1,0.468286399991484
14,"Ic","neg",1,0.522466900001746
14,"Ic","neg",1,0.781295399996452
14,"Ic","neg",1,0.71254670000053
14,"Ic","neg",1,0.558006900013424
14,"Ic","neg",1,0.706032900023274
14,"Ic","neg",1,0.587279999977909
14,"Ic","neg",1,0.395015899994178
14,"Ic","pos",1,1.47009519999847
14,"Ic","pos",1,0.641963200003374
14,"Ic","pos",1,0.585807900002692
14,"Ic","neg",1,0.533674100006465
14,"Ic","neg",1,0.45253579999553
14,"Ic","neg",1,0.523948300018674
14,"Ic","neg",1,0.576116599986563
14,"Ic","neg",1,0.49864490001346
14,"Ic","neg",1,0.520107799995458
14,"Ic","neg",1,0.462570200004848
14,"Ic","neg",1,0.547532099997625
14,"Ic","pos",1,0.524638699978823
14,"Ic","pos",1,0.656522400007816
14,"Ic","neg",1,0.540095100004692
14,"Ic","neg",1,1.22590459999628
14,"Ic","pos",1,0.556340799987083
14,"Ic","neg",1,0.493550899991533
14,"Ic","neg",1,0.593821899994509
14,"Ic","pos",1,0.67521640000632
14,"Ic","pos",1,0.503524700005073
14,"Ic","pos",1,0.540033199999016
14,"Ic","pos",1,0.454375200002687
14,"Ic","neg",1,0.570169100014027
14,"Ic","neg",1,0.598711200000253
14,"Ic","neg",1,0.53403049998451
14,"Ic","pos",1,0.563834399974439
14,"Ic","neg",1,0.786067700013518
14,"Ic","neg",1,0.521531799982768
14,"Ic","neg",1,0.675896699976875
14,"Ic","pos",1,1.12353440001607
14,"Ic","pos",1,0.548377499973867
14,"Ic","pos",1,0.458152200008044
14,"Ic","pos",1,0.747277099988423
14,"Ic","pos",1,0.529277199995704
14,"Ic","neg",1,0.568581600004109
14,"Ic","neg",1,0.534892900002887
14,"Ic","neg",1,0.544957100006286
14,"Ic","neg",1,0.584794199996395
14,"Ic","neg",1,0.589796099986415
14,"Ic","neg",1,0.534266300004674
14,"Ic","neg",1,1.20952780000516
14,"Ic","neg",1,0.654139299993403
14,"Ic","pos",1,0.467098199995235
14,"Ic","neg",1,0.460444399999687
14,"Ic","neg",1,1.44072410001536
14,"Ic","neg",1,0.717964000010397
14,"Ic","neg",1,0.788518500019563
14,"Ic","neg",1,1.72199729998829
14,"Ic","neg",1,0.624963200010825
14,"Ic","pos",1,0.747353699989617
14,"Ic","pos",1,0.46078480000142
14,"Ic","pos",1,0.622246800019639
14,"Ic","neg",1,0.577638100017793
14,"Ic","neg",1,0.561018800013699
14,"Ic","neg",1,1.39192759999423
14,"Ic","pos",1,0.553715599991847
14,"Ic","pos",1,0.606815799983451
14,"Ic","neg",0,0.508431900001597
14,"Ic","neg",1,0.652533800021047
14,"Ic","pos",1,0.468436000024667
14,"Ic","pos",1,0.392095599992899
14,"Ic","pos",1,1.0688450000016
14,"Ic","pos",1,0.703736199997365
14,"Ic","pos",1,0.435019399999874
14,"Ic","pos",1,0.448295200010762
14,"Ic","pos",1,1.81669569999212
14,"Ic","pos",1,0.47211669999524
14,"Ic","pos",1,0.559226000012131
14,"Ic","pos",1,0.59947319998173
14,"Ic","pos",1,0.618949299998349
14,"Ic","neg",1,0.523538999987068
14,"Ic","neg",1,0.47578509998857
14,"Ic","neg",1,0.503123199974652
14,"Ic","neg",1,0.626651200000197
14,"Ic","pos",1,0.524905700003728
14,"Ic","pos",1,2.1573307000217
14,"Ic","pos",1,1.27885919998516
14,"Ic","neg",1,0.407454100000905
14,"Ic","neg",1,0.980409800016787
14,"Ic","neg",1,0.81274389999453
14,"Ic","pos",1,0.507595600007335
14,"Ic","pos",1,0.493365900008939
14,"Ic","neg",1,1.31065459997626
14,"Ic","neg",1,0.628812899987679
14,"Ic","neg",1,0.544596399995498
14,"Ic","neg",1,0.773723199992673
14,"Ic","neg",1,1.1872749000031
14,"Ic","pos",1,0.486933200008934
14,"Ic","pos",1,0.615769399999408
14,"Ic","pos",1,0.507304600003408
14,"Ic","pos",1,0.474369500007015
14,"Ic","pos",1,0.438429800007725
14,"Ic","pos",1,0.460178800014546
14,"Ic","pos",1,0.353558500006329
14,"Ic","pos",1,0.701728799991542
14,"Ic","pos",1,0.36107680000714
14,"Ic","pos",1,1.02743889999692
14,"Ic","neg",1,0.554210999980569
14,"Ic","neg",1,0.472902000008617
14,"Ic","pos",1,0.515952599991579
14,"Ic","pos",1,0.392235000006622
14,"Ic","neg",1,1.36803949999739
14,"Ic","neg",1,0.968798400019296
14,"Ic","neg",0,0.365648400009377
14,"Ic","neg",1,0.689199099986581
14,"Ic","neg",1,0.605852699984098
14,"Ic","pos",1,0.619725399999879
14,"Ic","pos",1,0.616964999993797
14,"Ic","pos",1,0.365244200016605
14,"Ic","pos",1,0.627314099983778
14,"Ic","neg",1,1.12226870001177
14,"Ic","neg",1,0.585330100002466
14,"Ic","pos",1,0.543477100000018
14,"Ic","pos",1,0.380214500008151
14,"Ic","pos",1,0.681633699976373
14,"Ic","pos",0,0.557861600012984
14,"Ic","pos",1,0.464582600019639
14,"Ic","pos",1,0.527793100016424
14,"Ic","pos",1,0.37141029999475
14,"Ic","pos",1,0.570080000004964
14,"Ic","pos",1,0.471039500000188
14,"Ic","pos",1,0.558661399991252
14,"Ic","pos",1,0.372033100022236
14,"Ic","pos",1,0.705434500006959
14,"Ic","pos",1,0.635746899992228
14,"Ic","pos",1,0.404406899993774
14,"Ic","pos",1,0.4322017999948
14,"Ic","pos",1,0.931736699974863
14,"Ic","pos",1,0.684899400017457
14,"Ic","pos",1,0.489831899991259
14,"Ic","pos",1,0.942918099986855
14,"Ic","pos",1,0.562156200001482
14,"Ic","pos",1,0.650468799984083
14,"Ic","neg",1,0.647646700002952
14,"Ic","pos",1,0.529795800015563
14,"Ic","neg",1,0.595291300007375
14,"Ic","pos",1,0.56313379999483
14,"Ic","pos",1,0.459913600003347
15,"Co","neg",1,0.742177900000115
15,"Co","pos",1,0.584562700000106
15,"Co","pos",1,0.661436900000126
15,"Co","pos",1,0.693580099999963
15,"Co","pos",1,0.941729300000134
15,"Co","neg",1,0.652643200000057
15,"Co","neg",1,0.518762299999935
15,"Co","pos",1,0.564555200000086
15,"Co","pos",1,0.635462000000189
15,"Co","pos",1,0.818574800000079
15,"Co","neg",1,0.541379199999938
15,"Co","pos",1,0.691256500000009
15,"Co","neg",1,0.501136000000088
15,"Co","neg",1,0.528262399999903
15,"Co","pos",0,0.508485900000096
15,"Co","pos",1,0.690107099999977
15,"Co","pos",1,0.666577700000062
15,"Co","pos",1,0.603483399999959
15,"Co","pos",1,0.695665999999846
15,"Co","pos",1,0.470379099999946
15,"Co","pos",1,0.792673599999944
15,"Co","pos",1,0.448402500000157
15,"Co","pos",1,0.923326800000041
15,"Co","pos",1,0.549398300000121
15,"Co","neg",1,0.547789199999897
15,"Co","neg",1,0.519167599999946
15,"Co","pos",1,0.59265019999998
15,"Co","pos",1,0.893841700000166
15,"Co","pos",1,0.849982100000034
15,"Co","pos",1,0.631301200000053
15,"Co","neg",1,1.02165070000001
15,"Co","neg",1,0.706120800000008
15,"Co","neg",1,0.449680499999886
15,"Co","pos",1,0.562096099999962
15,"Co","pos",1,1.02496789999987
15,"Co","pos",0,0.489025100000163
15,"Co","neg",1,0.597769299999982
15,"Co","pos",1,0.583045899999888
15,"Co","pos",1,0.569056100000125
15,"Co","pos",1,0.629296599999861
15,"Co","pos",1,0.59851279999998
15,"Co","neg",1,0.745037300000149
15,"Co","neg",1,0.626574999999775
15,"Co","neg",1,0.527089299999716
15,"Co","neg",1,0.950019999999995
15,"Co","neg",1,0.497665999999981
15,"Co","neg",1,0.91094720000001
15,"Co","neg",1,0.573159499999974
15,"Co","pos",1,0.446472400000403
15,"Co","neg",1,0.606549500000028
15,"Co","neg",1,0.672280900000032
15,"Co","neg",1,0.684816999999839
15,"Co","pos",1,0.489847499999996
15,"Co","neg",1,0.663546300000007
15,"Co","neg",1,0.610342099999798
15,"Co","neg",1,0.545668599999999
15,"Co","pos",1,0.581417800000054
15,"Co","neg",1,0.400540600000113
15,"Co","neg",1,1.02485690000003
15,"Co","neg",1,0.594690799999853
15,"Co","neg",1,1.66678630000001
15,"Co","neg",1,0.666215899999997
15,"Co","neg",1,0.539047800000162
15,"Co","neg",1,0.561051099999986
15,"Co","pos",1,0.707520000000159
15,"Co","neg",1,0.53975719999994
15,"Co","pos",1,0.583304099999623
15,"Co","pos",1,0.706239499999811
15,"Co","pos",1,0.503525900000113
15,"Co","neg",1,0.510708000000022
15,"Co","pos",1,0.699794800000063
15,"Co","pos",1,0.642409600000065
15,"Co","pos",1,0.945907900000066
15,"Co","neg",1,0.754279799999949
15,"Co","neg",1,0.725445400000126
15,"Co","neg",1,0.604281999999785
15,"Co","neg",0,0.493801500000018
15,"Co","neg",1,0.640283100000033
15,"Co","neg",1,0.550401699999838
15,"Co","neg",1,0.808482400000003
15,"Co","neg",1,1.38621979999994
15,"Co","neg",1,0.641836799999965
15,"Co","pos",1,0.761189899999863
15,"Co","pos",1,0.575821599999927
15,"Co","pos",1,0.601749500000096
15,"Co","pos",1,0.554016199999978
15,"Co","pos",1,0.571764699999903
15,"Co","pos",1,0.619216000000051
15,"Co","pos",1,0.618922599999905
15,"Co","pos",1,0.745736500000021
15,"Co","pos",1,0.648807900000065
15,"Co","pos",1,0.624722900000052
15,"Co","pos",1,0.582997699999851
15,"Co","pos",1,0.617024000000129
15,"Co","pos",1,0.920717499999682
15,"Co","neg",1,0.643951199999947
15,"Co","neg",1,0.598216600000114
15,"Co","neg",1,0.830541000000039
15,"Co","neg",1,0.492042500000025
15,"Co","neg",1,0.721936599999935
15,"Co","neg",1,0.550167800000054
15,"Co","neg",0,0.855073899999979
15,"Co","neg",1,0.573548099999925
15,"Co","neg",1,0.616186700000071
15,"Co","neg",1,1.17858000000001
15,"Co","pos",1,0.541162400000076
15,"Co","neg",1,0.650403300000107
15,"Co","neg",1,0.578230799999801
15,"Co","neg",1,0.529885000000149
15,"Co","pos",1,0.566191099999969
15,"Co","pos",1,0.900250599999936
15,"Co","pos",1,0.618243600000142
15,"Co","neg",1,0.538442900000064
15,"Co","neg",1,0.702256099999886
15,"Co","pos",1,0.793686999999863
15,"Co","neg",1,0.520402399999966
15,"Co","neg",1,0.714729499999976
15,"Co","neg",0,0.516264900000124
15,"Co","neg",1,0.624080599999843
15,"Co","neg",1,0.602931000000126
15,"Co","neg",1,0.45699999999988
15,"Co","neg",1,0.532502000000022
15,"Co","pos",1,0.621743700000025
15,"Co","neg",1,0.588603799999873
15,"Co","neg",1,0.515680299999985
15,"Co","pos",1,0.550181300000077
15,"Co","pos",1,0.667818899999929
15,"Co","neg",1,0.717087300000003
15,"Co","neg",1,0.676629000000048
15,"Co","pos",1,0.891471599999932
15,"Co","pos",1,0.679534699999977
15,"Co","pos",0,0.462924699999803
15,"Co","neg",1,0.470964499999809
15,"Co","neg",1,0.669337199999973
15,"Co","neg",0,0.853793900000028
15,"Co","pos",1,0.655526100000088
15,"Co","neg",1,0.522057399999994
15,"Co","neg",1,0.535986300000104
15,"Co","neg",1,0.65532630000007
15,"Co","neg",1,0.62905509999996
15,"Co","pos",0,0.484343300000091
15,"Co","pos",1,0.583934600000021
15,"Co","pos",1,0.8220081999998
15,"Co","pos",1,0.527523400000064
15,"Co","neg",1,0.663126599999941
15,"Co","pos",1,0.578413799999907
15,"Co","pos",1,0.522538300000178
15,"Co","pos",1,0.625789299999951
15,"Co","pos",1,0.599111700000094
15,"Co","neg",1,0.548702800000001
15,"Co","pos",1,0.547830499999918
15,"Co","pos",1,0.615076299999828
15,"Co","pos",1,0.720130399999789
15,"Co","pos",1,0.577056100000163
15,"Co","pos",1,0.635448300000007
15,"Co","pos",1,0.54918500000008
15,"Co","neg",1,0.675082399999837
15,"Co","pos",1,0.664342100000113
15,"Co","pos",1,1.21387549999986
15,"Ic","pos",1,0.576155299999982
15,"Ic","pos",1,0.641387099999974
15,"Ic","pos",1,0.55593140000019
15,"Ic","neg",1,0.774695999999949
15,"Ic","pos",1,0.77041300000019
15,"Ic","pos",1,0.467632899999899
15,"Ic","neg",1,0.531515600000148
15,"Ic","neg",1,0.566132000000152
15,"Ic","neg",1,0.718252199999824
15,"Ic","neg",1,0.454879099999971
15,"Ic","neg",0,0.521177799999805
15,"Ic","neg",1,0.415623999999752
15,"Ic","neg",1,0.568326700000171
15,"Ic","neg",1,0.594470799999954
15,"Ic","neg",1,0.483923300000015
15,"Ic","pos",1,0.551752100000158
15,"Ic","pos",1,0.85740880000003
15,"Ic","pos",1,0.59118639999997
15,"Ic","pos",1,0.625231600000006
15,"Ic","neg",1,0.584153700000115
15,"Ic","pos",1,0.611385599999949
15,"Ic","neg",1,0.609200899999905
15,"Ic","pos",1,0.931495600000062
15,"Ic","neg",1,0.563093600000002
15,"Ic","neg",1,0.729811700000027
15,"Ic","neg",1,1.09439940000016
15,"Ic","neg",1,0.563178500000049
15,"Ic","neg",1,1.04264230000013
15,"Ic","neg",1,0.554931100000204
15,"Ic","neg",1,0.513057599999911
15,"Ic","pos",1,0.554752700000108
15,"Ic","pos",1,0.705721600000061
15,"Ic","pos",1,0.640897000000223
15,"Ic","pos",1,0.522832599999902
15,"Ic","pos",1,0.617216999999982
15,"Ic","pos",1,0.647599600000149
15,"Ic","neg",1,0.672160700000177
15,"Ic","pos",1,1.32659970000009
15,"Ic","pos",1,0.137397899999996
15,"Ic","pos",1,0.595703100000037
15,"Ic","neg",1,0.5473692999999
15,"Ic","neg",1,0.522078799999917
15,"Ic","neg",1,0.551343300000099
15,"Ic","neg",1,0.553782199999887
15,"Ic","neg",1,0.591459499999928
15,"Ic","pos",1,0.619149600000128
15,"Ic","neg",1,0.754495799999859
15,"Ic","pos",1,0.573749099999986
15,"Ic","pos",1,0.710030899999992
15,"Ic","pos",1,0.520390600000155
15,"Ic","neg",1,0.501162399999885
15,"Ic","neg",1,0.535606800000096
15,"Ic","pos",1,0.99042610000015
15,"Ic","pos",1,0.565652099999852
15,"Ic","neg",1,0.761672299999873
15,"Ic","neg",1,0.670643100000007
15,"Ic","neg",1,0.501702899999827
15,"Ic","neg",1,0.531893100000161
15,"Ic","neg",1,1.05281880000007
15,"Ic","neg",1,0.672373100000186
15,"Ic","neg",1,0.589516499999945
15,"Ic","neg",1,0.678108300000076
15,"Ic","pos",1,0.891001099999812
15,"Ic","pos",1,0.649220799999966
15,"Ic","pos",0,0.574663999999984
15,"Ic","neg",1,0.546986699999934
15,"Ic","neg",1,0.863484499999913
15,"Ic","pos",1,0.555669300000091
15,"Ic","pos",1,0.890067600000293
15,"Ic","neg",1,0.560173300000088
15,"Ic","neg",1,0.463359699999955
15,"Ic","neg",1,0.52172389999987
15,"Ic","pos",1,0.565822499999967
15,"Ic","neg",1,0.707683299999871
15,"Ic","pos",1,1.16689219999989
15,"Ic","neg",1,1.79697160000001
15,"Ic","neg",1,0.535585900000115
15,"Ic","pos",1,0.58263420000003
15,"Ic","neg",1,0.897978799999919
15,"Ic","neg",1,0.392727599999944
15,"Ic","neg",1,0.615160699999933
15,"Ic","pos",1,0.799298800000088
15,"Ic","neg",1,0.657071300000098
15,"Ic","neg",1,0.536712800000032
15,"Ic","neg",1,0.467908199999783
15,"Ic","neg",1,0.864941399999907
15,"Ic","neg",1,0.61873300000002
15,"Ic","pos",1,1.49033720000011
15,"Ic","pos",1,0.611931400000003
15,"Ic","pos",1,0.577912599999991
15,"Ic","pos",1,1.06738420000011
15,"Ic","pos",1,0.617690499999981
15,"Ic","pos",1,0.710424699999976
15,"Ic","pos",1,0.481684100000166
15,"Ic","pos",1,0.829322300000058
15,"Ic","pos",1,1.01190559999986
15,"Ic","pos",1,1.12850769999977
15,"Ic","pos",1,0.569841799999949
15,"Ic","pos",1,0.517490499999894
15,"Ic","pos",1,0.521968000000015
15,"Ic","pos",1,0.552454399999988
15,"Ic","neg",1,0.506539599999996
15,"Ic","neg",1,0.883802800000012
15,"Ic","neg",1,0.543333000000075
15,"Ic","neg",1,0.700115299999879
15,"Ic","pos",1,0.49729810000008
15,"Ic","pos",1,0.608864699999913
15,"Ic","pos",1,0.581862800000181
15,"Ic","pos",1,0.658920200000011
15,"Ic","pos",1,0.53867409999998
