"subj_idx","congruency","AffValue","response","rt","cogflex","conf"
57,"Co","pos",1,0.457447500000853,942.341973150227,"Co_pos"
57,"Co","pos",1,0.657314699998096,942.341973150227,"Co_pos"
57,"Co","pos",1,0.582311199999822,942.341973150227,"Co_pos"
57,"Co","pos",1,0.518459099999745,942.341973150227,"Co_pos"
57,"Co","pos",1,0.517975700000534,942.341973150227,"Co_pos"
57,"Co","pos",1,0.566052100002707,942.341973150227,"Co_pos"
57,"Co","pos",1,0.613214099998004,942.341973150227,"Co_pos"
57,"Co","pos",1,0.548105400001077,942.341973150227,"Co_pos"
57,"Co","pos",1,0.383782299999439,942.341973150227,"Co_pos"
57,"Co","pos",1,0.619974199998978,942.341973150227,"Co_pos"
57,"Co","pos",1,0.512171800000942,942.341973150227,"Co_pos"
57,"Co","pos",1,0.517477299999882,942.341973150227,"Co_pos"
57,"Co","pos",1,0.374918099998467,942.341973150227,"Co_pos"
57,"Co","pos",1,0.608060300000943,942.341973150227,"Co_pos"
57,"Co","pos",1,0.569045099997311,942.341973150227,"Co_pos"
57,"Co","pos",1,0.464604699998745,942.341973150227,"Co_pos"
57,"Co","pos",1,0.542497099999309,942.341973150227,"Co_pos"
57,"Co","pos",1,0.505727200001274,942.341973150227,"Co_pos"
57,"Co","pos",1,0.540632199998072,942.341973150227,"Co_pos"
57,"Co","pos",1,0.493243199998687,942.341973150227,"Co_pos"
57,"Co","pos",1,0.438018299999385,942.341973150227,"Co_pos"
57,"Co","pos",1,0.882852799997636,942.341973150227,"Co_pos"
57,"Co","pos",1,0.553816999999981,942.341973150227,"Co_pos"
57,"Co","pos",1,0.555104700000811,942.341973150227,"Co_pos"
57,"Co","pos",1,0.581496200000402,942.341973150227,"Co_pos"
57,"Co","pos",1,0.465810499998042,942.341973150227,"Co_pos"
57,"Co","pos",1,0.448582699998951,942.341973150227,"Co_pos"
57,"Co","pos",1,0.534920999998576,942.341973150227,"Co_pos"
57,"Co","pos",1,0.616068700001051,942.341973150227,"Co_pos"
57,"Co","pos",1,0.763586299999588,942.341973150227,"Co_pos"
57,"Co","pos",1,0.58001140000124,942.341973150227,"Co_pos"
57,"Co","pos",1,0.526041299999633,942.341973150227,"Co_pos"
57,"Co","pos",1,0.458137600002374,942.341973150227,"Co_pos"
57,"Co","pos",1,0.83654210000168,942.341973150227,"Co_pos"
57,"Co","pos",1,0.625317500001984,942.341973150227,"Co_pos"
57,"Co","pos",1,0.437805800000206,942.341973150227,"Co_pos"
57,"Co","pos",1,0.595721399997274,942.341973150227,"Co_pos"
57,"Co","pos",1,0.814231799999106,942.341973150227,"Co_pos"
57,"Co","pos",1,0.436719299999822,942.341973150227,"Co_pos"
57,"Co","pos",1,0.528766300001735,942.341973150227,"Co_pos"
57,"Co","pos",1,0.549877699999342,942.341973150227,"Co_pos"
57,"Co","pos",1,0.572474800002965,942.341973150227,"Co_pos"
57,"Co","pos",1,0.571450000003097,942.341973150227,"Co_pos"
57,"Co","pos",1,0.401174599999649,942.341973150227,"Co_pos"
57,"Co","pos",1,0.449131599998509,942.341973150227,"Co_pos"
57,"Co","pos",1,0.408667299998342,942.341973150227,"Co_pos"
57,"Co","pos",1,0.416406500000448,942.341973150227,"Co_pos"
57,"Co","pos",1,1.0545291999988,942.341973150227,"Co_pos"
57,"Co","pos",1,0.483564100002695,942.341973150227,"Co_pos"
57,"Co","pos",1,0.443373199999769,942.341973150227,"Co_pos"
57,"Co","pos",1,0.539843599999585,942.341973150227,"Co_pos"
57,"Co","pos",1,0.981246100000135,942.341973150227,"Co_pos"
57,"Co","pos",1,0.520428800002264,942.341973150227,"Co_pos"
57,"Co","pos",1,0.548951400000078,942.341973150227,"Co_pos"
57,"Co","pos",1,0.5099446000022,942.341973150227,"Co_pos"
57,"Co","pos",1,0.482754000000568,942.341973150227,"Co_pos"
57,"Co","pos",1,0.521988300002704,942.341973150227,"Co_pos"
57,"Co","pos",1,0.503432000001339,942.341973150227,"Co_pos"
57,"Co","pos",1,0.60615990000224,942.341973150227,"Co_pos"
57,"Co","pos",1,0.506533700001455,942.341973150227,"Co_pos"
57,"Co","pos",1,0.431648500001756,942.341973150227,"Co_pos"
57,"Co","pos",1,0.490157599997474,942.341973150227,"Co_pos"
57,"Co","pos",0,0.429864900001121,942.341973150227,"Co_pos"
57,"Co","pos",1,0.425390500000503,942.341973150227,"Co_pos"
57,"Co","pos",1,0.4369884000007,942.341973150227,"Co_pos"
57,"Co","pos",1,0.466297299997677,942.341973150227,"Co_pos"
57,"Ic","neg",1,0.817209499997261,942.341973150227,"Ic_neg"
57,"Ic","neg",1,1.19400630000018,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.541168700001435,942.341973150227,"Ic_neg"
57,"Ic","neg",1,1.02923240000018,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.558669400001236,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.700038800001494,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.67851249999876,942.341973150227,"Ic_neg"
57,"Ic","neg",0,0.55225050000081,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.735251300000527,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.795619500000612,942.341973150227,"Ic_neg"
57,"Ic","neg",1,1.03141280000273,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.546502499997587,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.637103900000511,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.628492300002108,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.514524400001392,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.974225300000398,942.341973150227,"Ic_neg"
57,"Ic","neg",1,1.27959790000023,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.89722780000011,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.744890499998291,942.341973150227,"Ic_neg"
