"subj_idx","congruency","response","rt"
2,"Ic",1,0.56436119999853
2,"Ic",1,0.551613100004033
2,"Ic",1,0.607226699998137
2,"Ic",1,0.573504599989974
2,"Ic",1,0.607554999995045
2,"Ic",1,0.637270800012629
2,"Ic",1,0.522898800001713
2,"Ic",1,0.560447099996964
2,"Ic",1,0.563027800002601
2,"Ic",1,0.462618399993517
2,"Ic",1,0.650342199995066
2,"Ic",1,0.49436969999806
2,"Ic",1,0.514264199999161
2,"Ic",1,0.546526599995559
2,"Ic",1,0.574999699994805
2,"Ic",1,0.49382639999385
2,"Ic",1,0.576605700000073
2,"Ic",1,0.477044799990836
2,"Ic",1,0.774977299995953
2,"Ic",1,0.531616799999028
2,"Ic",1,0.610504500000388
2,"Ic",1,0.605629500001669
2,"Ic",1,0.627583299996331
2,"Ic",1,0.615565000000061
2,"Ic",1,0.526670099992771
2,"Ic",1,0.863522900006501
2,"Ic",1,0.455571600003168
2,"Ic",1,0.579081799995038
2,"Ic",1,0.472594000006211
2,"Ic",1,0.525322300003609
2,"Ic",1,0.575811800008523
2,"Ic",1,0.530972299995483
2,"Ic",1,0.554106700001284
2,"Ic",1,0.47561740000674
2,"Ic",1,0.531225799990352
2,"Ic",1,0.553995700000087
2,"Ic",1,0.500693699999829
2,"Ic",1,0.508082200001809
2,"Ic",1,0.493326600000728
2,"Ic",1,0.738809300004505
2,"Ic",1,0.546019200002775
2,"Ic",1,0.453704300001846
2,"Ic",1,0.594330799998716
2,"Ic",1,0.574176699999953
2,"Ic",1,0.489815399996587
2,"Ic",1,0.489211199994315
2,"Ic",1,0.53800620000402
2,"Ic",1,0.542547100005322
2,"Ic",1,0.466488799997023
2,"Ic",1,0.414824200008297
2,"Ic",1,0.577276000010897
2,"Ic",1,0.526760699998704
2,"Ic",1,0.574315799996839
2,"Ic",1,0.982754099997692
2,"Ic",1,0.53966880000371
2,"Ic",1,0.531259800001862
2,"Ic",1,0.513373399997363
2,"Ic",1,0.499336399996537
2,"Ic",1,0.568173199993907
2,"Ic",1,0.508971300005214
2,"Ic",1,0.598438600005466
20,"Co",1,0.458309999999983
20,"Co",1,0.554813299999978
20,"Co",1,0.462162399999897
20,"Co",1,0.584109000000126
20,"Co",1,0.53804520000017
20,"Co",1,0.386276300000191
20,"Co",1,0.716541600000028
20,"Co",1,0.497269000000188
20,"Co",1,0.476175999999896
20,"Co",1,0.615350600000056
20,"Co",1,0.473298699999987
20,"Co",1,0.585804499999995
20,"Co",1,0.411480999999867
20,"Co",1,0.438169300000027
20,"Co",1,0.600416199999927
20,"Co",1,0.526477099999966
20,"Co",0,0.483937200000128
20,"Co",1,0.472239100000024
20,"Co",1,0.581692400000065
20,"Co",1,0.538211600000068
20,"Co",1,0.539681900000005
20,"Co",0,0.483448500000122
20,"Co",1,0.64058759999989
20,"Co",1,0.423419299999978
20,"Co",1,0.39853190000008
20,"Co",1,0.385716100000081
20,"Co",1,0.532859700000017
20,"Co",1,0.464646700000003
20,"Co",1,0.485184000000118
20,"Co",1,0.49579719999997
20,"Co",1,0.490400000000136
20,"Co",1,0.419688999999835
20,"Co",1,0.481834799999888
20,"Co",1,0.456532100000004
20,"Co",1,0.429310900000019
20,"Co",1,0.511353099999951
20,"Co",1,0.728505799999994
20,"Co",1,0.425171300000102
20,"Co",1,0.414147200000116
20,"Co",1,0.380706400000008
20,"Co",1,0.466377599999987
20,"Co",1,0.466667099999995
20,"Co",1,0.498549700000012
20,"Co",1,0.555312800000138
20,"Co",1,0.473407299999963
20,"Co",1,0.695274200000085
20,"Co",1,0.45059480000009
20,"Co",1,0.429816700000174
20,"Co",1,0.539252399999896
20,"Co",1,0.552849599999945
20,"Co",1,0.503134499999987
20,"Co",1,0.973015300000043
20,"Co",1,0.464290000000119
20,"Co",1,0.707667299999912
20,"Co",1,0.456887399999914
20,"Co",1,0.363551199999847
20,"Co",1,0.877357099999927
20,"Co",1,0.507994300000064
20,"Co",1,0.466488099999879
20,"Co",1,0.609345299999859
20,"Co",1,0.612942299999986
20,"Co",1,0.57689530000016
20,"Co",1,0.478717299999971
20,"Co",1,0.405971099999988
20,"Co",1,0.405413599999974
20,"Co",1,0.669480999999905
20,"Co",1,0.388592100000096
20,"Co",1,0.851420599999983
20,"Co",1,0.693626600000016
20,"Co",1,0.532560099999955
20,"Co",0,0.544072200000073
20,"Co",1,0.531170400000065
20,"Co",1,0.399277100000063
20,"Co",1,0.528252300000077
20,"Co",1,0.562965000000077
20,"Co",1,0.524848100000099
20,"Co",1,0.608834399999978
20,"Co",1,0.832139400000187
20,"Co",1,0.526105000000143
20,"Co",1,0.496889999999894
20,"Ic",1,0.531247600000142
20,"Ic",1,0.498939300000075
20,"Ic",1,0.8596742000002
20,"Ic",1,0.784237600000097
20,"Ic",1,0.453687499999887
20,"Ic",1,0.786434099999951
20,"Ic",1,0.442717800000082
20,"Ic",1,0.651884399999972
20,"Ic",1,0.343574100000069
20,"Ic",1,0.554911500000117
20,"Ic",1,0.416652399999975
20,"Ic",1,0.522883500000034
20,"Ic",1,0.462149499999896
20,"Ic",1,0.483812500000113
20,"Ic",1,0.3974154
20,"Ic",1,0.520750700000008
20,"Ic",1,0.418810599999915
20,"Ic",1,0.512929199999917
20,"Ic",1,0.356604399999924
20,"Ic",1,0.478083799999922
20,"Ic",1,0.427391299999954
20,"Ic",1,0.486884500000087
20,"Ic",1,0.486270800000057
20,"Ic",1,0.610071699999935
20,"Ic",1,0.517042800000127
20,"Ic",1,0.558961899999986
20,"Ic",1,0.432918900000004
20,"Ic",1,0.546497199999976
20,"Ic",1,0.547053799999958
20,"Ic",0,1.3846704
20,"Ic",1,0.508064399999967
20,"Ic",1,0.540315200000123
20,"Ic",0,0.460487600000079
20,"Ic",1,0.579323299999942
20,"Ic",1,0.511508000000049
20,"Ic",1,0.432211399999915
20,"Ic",1,0.439937099999952
20,"Ic",1,0.496343499999966
20,"Ic",1,0.474920699999984
20,"Ic",1,0.498317399999905
20,"Ic",1,0.508268199999975
20,"Ic",1,0.625101800000039
20,"Ic",1,0.497578099999828
20,"Ic",1,0.502940200000012
20,"Ic",1,0.544193899999982
20,"Ic",1,0.458851699999968
20,"Ic",1,0.504247599999871
20,"Ic",1,0.510887899999943
20,"Ic",1,0.571201499999916
20,"Ic",1,0.923015499999792
20,"Ic",1,0.566365900000164
20,"Ic",1,0.742725800000017
20,"Ic",1,0.471831099999918
20,"Ic",1,0.400313600000118
20,"Ic",1,0.503126600000087
20,"Ic",1,0.512105600000041
20,"Ic",1,0.447938499999964
20,"Ic",1,0.429205799999863
20,"Ic",1,0.671670499999891
20,"Ic",1,0.576025999999956
20,"Ic",1,0.546814799999993
20,"Ic",1,0.806456399999888
20,"Ic",1,0.443523400000004
20,"Ic",1,0.513251500000024
20,"Ic",1,0.506676099999822
20,"Ic",1,0.544956799999909
20,"Ic",1,0.562576800000215
20,"Ic",1,0.636141400000042
20,"Ic",1,0.477275199999895
20,"Ic",1,0.573934999999892
20,"Ic",1,0.501126999999997
20,"Ic",1,0.481109900000092
20,"Ic",1,0.508440900000096
20,"Ic",1,0.512120800000048
20,"Ic",1,0.45665299999996
20,"Ic",1,0.456596399999853
20,"Ic",1,1.05719649999992
20,"Ic",1,0.650909499999898
20,"Ic",1,0.573672299999998
21,"Co",1,0.626307099999394
21,"Co",1,0.427990700000009
21,"Co",1,0.607139300000199
21,"Co",1,0.632691300000261
21,"Co",1,0.49282839999978
21,"Co",1,0.510081200000059
21,"Co",1,0.407469899999342
21,"Co",1,1.1768860000002
21,"Co",1,0.501856500000031
21,"Co",1,0.890072099999998
21,"Co",1,0.581197299999985
21,"Co",1,0.50953809999919
21,"Co",1,0.609821699999884
21,"Co",1,0.62314139999944
21,"Co",1,0.589555099999416
21,"Co",1,0.557303699999466
21,"Co",1,0.517572900000232
21,"Co",1,0.496892600000137
21,"Co",1,0.453464000000167
21,"Co",1,0.462229599999773
21,"Co",1,0.495600099999137
21,"Co",1,0.518062600000121
21,"Co",1,0.500239099999817
21,"Co",1,0.493855499999881
21,"Co",1,0.529633099999955
21,"Co",1,0.46582269999999
21,"Co",1,0.492607500000304
21,"Co",1,0.535527300000467
21,"Co",1,0.53170290000071
21,"Co",1,0.604294499999924
21,"Co",1,0.699281900000642
21,"Co",1,0.583130799999708
21,"Co",1,2.23876019999989
21,"Co",1,0.674875300000167
21,"Co",1,0.477191899999525
21,"Co",1,0.577315800000179
21,"Co",1,0.79641890000039
21,"Co",1,0.627799800000503
21,"Co",1,0.486829499999658
21,"Co",1,0.534474600000067
21,"Co",1,0.457294300000285
21,"Co",1,0.5226818000001
21,"Co",1,0.50875730000007
21,"Co",1,0.653160299999399
21,"Co",1,0.692426099999466
21,"Co",1,0.427093399999649
21,"Co",1,0.670031399999971
21,"Co",1,0.489625200000773
21,"Co",1,0.413687199999913
21,"Co",1,0.603943799999797
21,"Co",1,0.490202099999806
21,"Co",1,0.595050599999013
21,"Co",1,0.553464299999177
21,"Co",1,0.606883399999788
21,"Co",1,0.510630699999638
21,"Co",1,0.58160769999995
21,"Co",1,1.04051820000041
21,"Co",1,0.711628399999427
21,"Co",1,0.479937500000233
21,"Co",1,0.526564400001007
21,"Co",1,0.521602599999824
21,"Co",1,0.556275799999639
21,"Co",1,0.526500999999371
21,"Co",1,0.579620499999692
21,"Co",1,0.531357099999695
21,"Co",1,0.450532100000601
21,"Co",1,0.50717910000003
21,"Co",1,0.582059700000173
21,"Co",1,0.610377199999675
21,"Co",1,0.503090600000178
21,"Co",1,0.460026400000061
21,"Co",1,0.53876339999988
21,"Co",1,0.479771000000255
21,"Co",1,0.572911799999929
21,"Co",1,0.674742600000172
21,"Co",1,0.505707999999686
21,"Co",1,0.496146500000577
21,"Co",1,0.52397800000017
21,"Co",1,0.563964599999963
21,"Co",1,0.59957150000082
21,"Ic",1,0.954327399999784
21,"Ic",1,0.532613999999739
21,"Ic",1,0.494993899999827
21,"Ic",1,0.514662699999462
21,"Ic",1,0.582567600000402
21,"Ic",1,0.791115899999568
21,"Ic",1,0.861883300000045
21,"Ic",1,0.538220999999794
21,"Ic",1,0.479929199999788
21,"Ic",1,0.54707899999994
21,"Ic",1,0.433625300000131
21,"Ic",1,0.542109099998925
21,"Ic",1,0.489994800000204
21,"Ic",1,0.659987199999705
21,"Ic",1,0.630335699999705
21,"Ic",1,0.519064300000537
21,"Ic",1,0.563100200000008
21,"Ic",1,0.62169780000022
21,"Ic",1,0.573910099999921
21,"Ic",1,0.547806300000047
21,"Ic",1,0.636330000000271
21,"Ic",1,0.570647300000019
21,"Ic",1,0.581324300000233
21,"Ic",1,0.651810400000613
21,"Ic",1,1.13709930000005
21,"Ic",1,0.537545500000306
21,"Ic",1,0.558638500000598
21,"Ic",1,0.664533699999993
21,"Ic",1,0.671023400000195
21,"Ic",1,0.592793200001324
21,"Ic",1,0.562387900000431
21,"Ic",1,0.692015500000707
21,"Ic",1,0.548309400000107
21,"Ic",1,0.43376999999964
21,"Ic",1,0.483667000000423
21,"Ic",1,0.485534800000096
21,"Ic",1,0.507672300000195
21,"Ic",1,0.491247199999634
21,"Ic",1,0.634325099999842
21,"Ic",0,0.484646400000202
21,"Ic",1,0.636762500000259
21,"Ic",1,0.607149700000264
21,"Ic",1,0.714313499999662
21,"Ic",1,0.577268399999411
21,"Ic",1,0.783805000000029
21,"Ic",1,0.573504500000126
21,"Ic",1,0.491044899999906
21,"Ic",1,0.576196400000299
21,"Ic",1,0.473349399999279
21,"Ic",1,0.615007800000058
21,"Ic",1,0.773205899999994
21,"Ic",1,0.513703100001294
21,"Ic",1,0.90937920000033
21,"Ic",1,0.518010099999628
21,"Ic",0,1.35851520000051
21,"Ic",1,0.537070200000016
21,"Ic",1,0.53445980000015
21,"Ic",1,0.602893700000095
21,"Ic",1,0.50686769999993
21,"Ic",1,0.57633050000004
21,"Ic",0,0.349415299999237
21,"Ic",1,0.566328400000202
21,"Ic",1,0.490596199999345
21,"Ic",1,0.397705499999574
21,"Ic",1,0.473862400000144
21,"Ic",1,0.515151399999922
21,"Ic",1,0.557289999999739
21,"Ic",1,0.53930069999933
21,"Ic",1,0.539083699999537
21,"Ic",1,0.633720099999664
21,"Ic",1,0.564750999999887
21,"Ic",1,0.556908900000053
21,"Ic",1,0.51568270000098
21,"Ic",1,0.749355500000092
21,"Ic",1,0.512377099999867
21,"Ic",1,0.564458599999853
22,"Co",1,1.67942620000008
22,"Co",1,0.743635099999892
22,"Co",1,0.690613399999847
22,"Co",1,0.52434059999996
22,"Co",1,0.732393899999806
22,"Co",1,1.70940729999984
22,"Co",1,0.548012200000358
22,"Co",1,0.472646999999597
22,"Co",1,0.482208100000207
22,"Co",1,0.711988400000109
22,"Co",1,1.02636619999998
22,"Co",1,0.823895699999866
22,"Co",1,0.663103999999976
22,"Co",1,1.15869479999992
22,"Co",1,0.6363087000002
22,"Co",1,0.851743599999736
22,"Co",1,0.634531500000094
22,"Co",1,0.810052999999925
22,"Co",1,0.82122030000005
22,"Co",1,0.599594699999898
22,"Co",1,0.59823090000009
22,"Co",1,1.09978290000004
22,"Co",1,1.20068969999988
22,"Co",1,0.773340400000052
22,"Co",1,1.31480669999996
22,"Co",1,0.942286599999989
22,"Co",1,0.583824299999833
22,"Co",1,0.624295600000096
22,"Co",1,1.76092900000003
22,"Co",1,0.609325200000058
22,"Co",1,0.681830799999943
22,"Co",1,0.585444600000073
22,"Co",1,0.720895200000086
22,"Co",1,0.74123069999996
22,"Co",1,1.64682419999986
22,"Co",1,0.635218999999779
22,"Co",1,0.507598599999938
22,"Co",1,0.625186900000017
22,"Co",1,0.943837700000131
22,"Co",1,0.642342000000099
22,"Co",1,0.508808600000066
22,"Co",1,0.868440299999975
22,"Co",1,0.626224699999966
22,"Co",1,0.617636299999958
22,"Co",1,1.5018907000001
22,"Co",1,0.647963899999922
22,"Co",1,0.636124000000109
22,"Co",1,0.960868199999823
22,"Co",1,0.523824500000046
22,"Co",1,0.603015400000004
22,"Co",1,0.691130700000031
22,"Co",1,0.588505799999893
22,"Co",1,0.663495700000112
22,"Co",1,0.468934900000022
22,"Co",1,0.748792000000094
22,"Co",1,0.553942400000096
22,"Co",1,1.20729879999999
22,"Co",1,0.698345600000266
22,"Co",1,0.759862200000043
22,"Co",1,1.33442660000014
22,"Co",1,0.716776799999934
22,"Co",0,0.867929400000094
22,"Co",1,1.31864350000001
22,"Co",1,0.740199999999959
22,"Co",1,0.718198000000029
22,"Co",1,0.88342990000001
22,"Co",1,0.566496800000095
22,"Co",1,0.821508399999857
22,"Co",1,0.639824699999963
22,"Co",1,1.33263600000009
22,"Co",1,1.28890270000011
22,"Co",1,0.739756199999647
22,"Co",1,0.670562000000245
22,"Co",1,0.51548119999984
22,"Co",1,0.963158799999974
22,"Co",1,0.892273299999943
22,"Co",1,0.716501300000118
22,"Ic",1,0.867825000000039
22,"Ic",1,0.506576900000027
22,"Ic",1,1.00208259999999
22,"Ic",1,0.546603999999661
22,"Ic",1,0.413867100000061
22,"Ic",1,0.5337399
22,"Ic",1,0.695323599999938
22,"Ic",1,0.492517399999997
22,"Ic",0,0.6901198999999
22,"Ic",0,0.790707800000064
22,"Ic",1,0.537328100000195
22,"Ic",1,0.759649099999933
22,"Ic",1,0.59831800000029
22,"Ic",1,0.777675499999987
22,"Ic",1,0.720604600000115
22,"Ic",1,0.800771000000168
22,"Ic",1,0.656239400000004
22,"Ic",1,0.483960800000204
22,"Ic",1,1.28145240000003
22,"Ic",1,0.724864100000104
22,"Ic",1,1.23477279999997
22,"Ic",1,0.639712599999939
22,"Ic",1,0.607368599999973
22,"Ic",1,0.596012900000005
22,"Ic",1,0.621488900000031
22,"Ic",1,0.550253099999964
22,"Ic",1,0.60630190000029
22,"Ic",1,0.826801200000091
22,"Ic",1,0.594884900000125
22,"Ic",1,0.718997400000035
22,"Ic",1,0.596783400000049
22,"Ic",1,1.14585999999986
22,"Ic",1,1.19671620000008
22,"Ic",1,2.27105519999986
22,"Ic",1,0.58447369999999
22,"Ic",1,1.25089639999987
22,"Ic",1,0.65095139999994
22,"Ic",1,0.750801899999942
22,"Ic",1,2.16170860000011
22,"Ic",1,0.583077299999786
22,"Ic",1,0.687158100000033
22,"Ic",1,0.577398500000072
22,"Ic",1,0.56852919999983
22,"Ic",1,0.896244799999977
22,"Ic",1,1.39269430000013
22,"Ic",1,0.649540600000137
22,"Ic",1,0.877765899999986
22,"Ic",1,0.719776800000091
22,"Ic",1,0.638946600000054
22,"Ic",1,0.591121299999941
22,"Ic",1,0.694489800000156
22,"Ic",1,0.85892130000002
22,"Ic",1,0.510070799999994
22,"Ic",1,0.609771499999624
22,"Ic",1,0.794231000000082
22,"Ic",1,0.53017409999984
22,"Ic",1,0.54672520000031
22,"Ic",1,0.798945400000093
22,"Ic",1,0.708256800000072
22,"Ic",1,0.644314099999974
22,"Ic",1,0.618474200000037
22,"Ic",1,0.531150999999682
22,"Ic",1,1.01308530000006
22,"Ic",1,1.4360087
22,"Ic",1,1.03695369999991
22,"Ic",1,0.634039700000358
22,"Ic",1,0.840891900000088
22,"Ic",1,1.11955839999996
22,"Ic",1,0.503444899999977
22,"Ic",1,0.961935699999913
22,"Ic",1,0.600237200000038
22,"Ic",1,2.23414089999983
22,"Ic",1,0.721993999999995
23,"Co",1,0.563915399998223
23,"Co",1,1.25373430000036
23,"Co",1,0.575931100000162
23,"Co",1,0.723373200002243
23,"Co",1,0.653653000001214
23,"Co",1,1.09055850000004
23,"Co",1,0.64087059999656
23,"Co",1,0.650959799997509
23,"Co",1,0.736898099999962
23,"Co",1,0.681918300000689
23,"Co",1,0.588611700000911
23,"Co",1,0.588843800000177
23,"Co",1,0.606496199998219
23,"Co",1,1.52123760000177
23,"Co",1,0.736309200001415
23,"Co",1,0.979200699999637
23,"Co",1,0.60211530000015
23,"Co",1,0.548526100003073
23,"Co",1,0.518807500000548
23,"Co",1,0.666695800002344
23,"Co",0,0.498876499998005
23,"Co",1,0.893959599998198
23,"Co",1,0.508941200001573
23,"Co",1,0.567574700002297
23,"Co",1,0.530949399999372
23,"Co",1,0.517006799997034
23,"Co",1,0.642232299996977
23,"Co",1,0.63186929999938
23,"Co",1,0.604746500001056
23,"Co",1,0.496117700000468
23,"Co",1,0.641645299998345
23,"Co",1,0.642721699998219
23,"Co",1,0.565343599999323
23,"Co",1,0.493541499999992
23,"Co",1,0.672913599999447
23,"Co",1,0.538701299999957
23,"Co",1,0.742713999999978
23,"Co",1,0.645982399997592
23,"Co",1,0.766819500000565
23,"Co",1,0.563199600001099
23,"Co",1,0.572724599998764
23,"Co",1,0.503483500000584
23,"Co",1,0.84151539999948
23,"Co",1,0.612524800002575
23,"Co",0,0.65804930000013
23,"Co",1,0.555279599997448
23,"Co",1,0.772367800000211
23,"Co",1,0.644367300003069
23,"Co",1,0.703461599998263
23,"Co",1,0.510811200001626
23,"Co",1,0.973357000002579
23,"Co",1,1.41525320000073
23,"Co",1,0.711528399999224
23,"Co",1,0.711107700000866
23,"Co",1,0.713559399999212
23,"Co",1,0.791286700001365
23,"Co",1,0.551676600000064
23,"Co",0,1.0193349000001
23,"Co",1,1.2529926999996
23,"Co",1,0.890397600000142
23,"Co",1,0.573120299999573
23,"Co",1,0.563928600000509
23,"Co",1,0.912045699998998
23,"Co",1,0.865957300000446
23,"Co",1,0.634241499999916
23,"Co",1,0.571293699998932
23,"Co",1,0.602352200003224
23,"Co",1,0.61610219999784
23,"Co",1,0.888758199998847
23,"Co",1,0.666921699998056
23,"Co",1,0.541138799999317
23,"Co",1,0.551676200000657
23,"Co",0,0.594856200001232
23,"Co",0,0.713948600001459
23,"Co",1,0.649354699999094
23,"Co",1,0.608685699997295
23,"Co",1,0.593518600002426
23,"Co",0,0.789144799997302
23,"Co",1,0.505987200001982
23,"Co",1,0.490219700001035
23,"Ic",0,0.562884200000553
23,"Ic",1,0.524665799999639
23,"Ic",1,0.749739300001238
23,"Ic",1,0.675762400001986
23,"Ic",0,0.724802100001398
23,"Ic",0,1.20806280000033
23,"Ic",1,0.93450280000252
23,"Ic",1,1.10484420000284
23,"Ic",1,0.555196400000568
23,"Ic",0,0.716871500000707
23,"Ic",1,0.63281619999907
23,"Ic",0,0.979528899999423
23,"Ic",1,0.700752799999464
23,"Ic",1,0.460850100000243
23,"Ic",1,0.580508700000792
23,"Ic",1,0.603746500000852
23,"Ic",1,0.577599399999599
23,"Ic",0,0.520232899998518
23,"Ic",1,0.715534200000548
23,"Ic",1,0.718652400002611
23,"Ic",0,0.513668399999005
23,"Ic",1,0.746737100002065
23,"Ic",1,0.778691499999695
23,"Ic",1,0.66282830000273
23,"Ic",1,0.569969399999536
23,"Ic",1,0.669081600000936
23,"Ic",1,0.786150600000838
23,"Ic",0,0.585269700000936
23,"Ic",1,0.613792799998919
23,"Ic",1,0.799474600000394
23,"Ic",1,0.822594900000695
23,"Ic",1,0.626774600001227
23,"Ic",1,0.496537399998488
23,"Ic",1,0.600782000001345
23,"Ic",0,0.544229099999939
23,"Ic",1,0.653168299999379
23,"Ic",1,0.624902700001257
23,"Ic",0,0.679613899999822
23,"Ic",1,0.628650999999081
23,"Ic",1,0.695693199999369
23,"Ic",1,0.576832700000523
23,"Ic",1,0.754431100001966
23,"Ic",1,0.653073999998014
23,"Ic",1,1.13579209999807
23,"Ic",1,1.54001880000214
23,"Ic",0,0.712550300002476
23,"Ic",1,0.764092399997025
23,"Ic",1,0.621940900000482
23,"Ic",1,0.576382499999454
23,"Ic",1,0.546094600002107
23,"Ic",0,1.08004710000023
23,"Ic",1,0.589622899999085
23,"Ic",0,0.800674300000537
23,"Ic",1,0.550719299997581
23,"Ic",1,0.625696099999914
23,"Ic",0,0.934627399998135
23,"Ic",1,0.604376600000251
23,"Ic",1,0.596873499998765
23,"Ic",1,0.516554500001803
23,"Ic",1,0.552354400002514
23,"Ic",0,0.482493199997407
23,"Ic",1,0.530222900000808
23,"Ic",1,0.532157900001039
23,"Ic",1,0.614809700000478
23,"Ic",1,0.760430300000735
23,"Ic",1,0.738519900001847
23,"Ic",1,0.662683200000174
23,"Ic",1,0.736063799999101
23,"Ic",1,0.574502999999822
23,"Ic",1,0.697227599997859
23,"Ic",1,0.641406700000516
23,"Ic",1,0.694795700001123
23,"Ic",1,0.613303900001483
23,"Ic",1,0.571954900002311
23,"Ic",1,0.889250099997298
23,"Ic",1,0.498518599997624
23,"Ic",1,0.556836499999918
23,"Ic",1,0.657533999998122
24,"Co",1,0.414843800012022
24,"Co",1,0.5244560999854
24,"Co",1,0.432457999995677
24,"Co",1,0.612735400005477
24,"Co",1,0.562842099985573
24,"Co",1,0.63249459999497
24,"Co",1,0.652912799996557
24,"Co",1,0.627383500017459
24,"Co",1,0.559809300000779
24,"Co",1,0.62527640000917
24,"Co",1,0.410750300012296
24,"Co",1,0.515532600024017
24,"Co",1,0.575428500014823
24,"Co",1,0.510027999989688
24,"Co",1,0.657626200001687
24,"Co",1,0.661603399988962
24,"Co",1,0.48502270001336
24,"Co",1,0.48939849997987
24,"Co",1,0.505091900005937
24,"Co",1,0.550200400000904
24,"Co",1,0.46319839998614
24,"Co",1,0.542958299978636
24,"Co",1,0.501922300027218
24,"Co",1,1.14337759997579
24,"Co",1,0.460763599985512
24,"Co",1,0.56608160000178
24,"Co",1,0.479294399992796
24,"Co",1,0.611725599999772
24,"Co",1,0.614786299993284
24,"Co",1,0.755241200007731
24,"Co",1,0.594960500020534
24,"Co",1,1.20393649998005
24,"Co",1,0.545271999988472
24,"Co",1,0.452520799997728
24,"Co",1,0.455314399994677
24,"Co",1,0.522150100005092
24,"Co",1,0.505832099996042
24,"Co",1,0.852361099998234
24,"Co",1,0.778952499997104
24,"Co",1,0.526481799985049
24,"Co",1,0.481445599987637
24,"Co",1,0.43052159997751
24,"Co",1,1.12815129998489
24,"Co",1,0.574046199995792
24,"Co",1,0.600617399992188
24,"Co",1,0.764344499999424
24,"Co",1,0.704739799984964
24,"Co",1,0.603580499999225
24,"Co",1,0.468059599981643
24,"Co",1,0.515850399999181
24,"Co",1,0.449778899986995
24,"Co",1,0.360394199989969
24,"Co",1,0.522815400006948
24,"Co",1,0.503905800025677
24,"Co",1,0.420416100008879
24,"Co",1,0.516008300008252
24,"Co",1,0.707059499982279
24,"Co",1,0.453644900000654
24,"Co",1,0.727606500004185
24,"Co",1,0.462100800010376
24,"Co",1,0.389681900007417
24,"Co",1,0.735078700003214
24,"Co",1,0.699181200005114
24,"Co",1,0.486356500012334
24,"Co",1,2.19353300001239
24,"Co",1,0.940717499994207
24,"Co",1,0.680877000006149
24,"Co",1,0.585221299988916
24,"Co",1,0.556118699983926
24,"Co",1,0.479708300001221
24,"Co",1,0.632014900009381
24,"Co",1,0.728147499990882
24,"Co",1,0.592588200001046
24,"Co",1,1.06532110000262
24,"Co",1,0.490354200010188
24,"Co",1,0.492283300001873
24,"Co",1,0.684075700002722
24,"Co",1,0.471380200004205
24,"Co",1,0.568728799989913
24,"Ic",1,0.606815799983451
24,"Ic",1,1.02743889999692
24,"Ic",1,0.681633699976373
24,"Ic",1,0.37141029999475
24,"Ic",1,0.622246800019639
24,"Ic",1,0.577291900001001
24,"Ic",1,0.392095599992899
24,"Ic",0,0.557861600012984
24,"Ic",1,0.570080000004964
24,"Ic",1,0.527793100016424
24,"Ic",1,0.931736699974863
24,"Ic",1,0.486933200008934
24,"Ic",1,0.553715599991847
24,"Ic",1,0.701728799991542
24,"Ic",1,0.468436000024667
24,"Ic",1,0.641963200003374
24,"Ic",1,0.529277199995704
24,"Ic",1,1.27885919998516
24,"Ic",1,0.448295200010762
24,"Ic",1,0.474369500007015
24,"Ic",1,0.524905700003728
24,"Ic",1,0.404406899993774
24,"Ic",1,0.540033199999016
24,"Ic",1,0.656522400007816
24,"Ic",1,0.616964999993797
24,"Ic",1,0.684899400017457
24,"Ic",1,0.59947319998173
24,"Ic",1,0.705434500006959
24,"Ic",1,0.365244200016605
24,"Ic",1,0.353558500006329
24,"Ic",1,0.543477100000018
24,"Ic",1,0.548377499973867
24,"Ic",1,0.67521640000632
24,"Ic",1,0.558661399991252
24,"Ic",1,0.471039500000188
24,"Ic",1,1.81669569999212
24,"Ic",1,0.559226000012131
24,"Ic",1,0.47211669999524
24,"Ic",1,0.615769399999408
24,"Ic",1,0.372033100022236
24,"Ic",1,0.493365900008939
24,"Ic",1,0.36107680000714
24,"Ic",1,0.556340799987083
24,"Ic",1,2.1573307000217
24,"Ic",1,0.515952599991579
24,"Ic",1,0.458152200008044
24,"Ic",1,0.507595600007335
24,"Ic",1,0.562156200001482
24,"Ic",1,0.467098199995235
24,"Ic",1,1.12353440001607
24,"Ic",1,0.618949299998349
24,"Ic",1,0.489831899991259
24,"Ic",1,0.942918099986855
24,"Ic",1,0.459913600003347
24,"Ic",1,0.747277099988423
24,"Ic",1,1.47009519999847
24,"Ic",1,0.46078480000142
24,"Ic",1,0.503524700005073
24,"Ic",1,0.392235000006622
24,"Ic",1,0.507304600003408
24,"Ic",1,0.585807900002692
24,"Ic",1,0.635746899992228
24,"Ic",1,0.460178800014546
24,"Ic",1,0.703736199997365
24,"Ic",1,0.438429800007725
24,"Ic",1,0.529795800015563
24,"Ic",1,0.56313379999483
24,"Ic",1,0.627314099983778
24,"Ic",1,1.0688450000016
24,"Ic",1,0.464582600019639
24,"Ic",1,0.524638699978823
24,"Ic",1,0.747353699989617
24,"Ic",1,0.380214500008151
24,"Ic",1,0.563834399974439
24,"Ic",1,0.435019399999874
24,"Ic",1,0.4322017999948
24,"Ic",1,0.474619399989024
24,"Ic",1,0.650468799984083
24,"Ic",1,0.454375200002687
24,"Ic",1,0.619725399999879
25,"Co",1,0.489847499999996
25,"Co",1,0.720130399999789
25,"Co",1,0.541162400000076
