"subj_idx","AffValue","response","rt"
21,"neg",1,1.00266649999958
21,"neg",1,0.571981600000072
21,"neg",0,0.355554600000687
21,"neg",1,0.732253199999832
21,"neg",1,0.512570300000334
21,"neg",1,0.550914800000101
21,"neg",1,0.672436500000003
21,"pos",1,0.954327399999784
21,"pos",1,0.532613999999739
21,"pos",1,0.494993899999827
21,"neg",1,0.600327099999959
21,"neg",1,0.637684799999988
21,"pos",1,0.514662699999462
21,"pos",1,0.582567600000402
21,"pos",1,0.791115899999568
21,"pos",1,0.861883300000045
21,"neg",1,0.570748199999798
21,"neg",1,0.861746000000494
21,"neg",1,0.567690400001084
21,"neg",1,0.610144199999922
21,"neg",1,0.623646500000177
21,"neg",1,0.580100300001504
21,"neg",1,0.52783460000046
21,"neg",1,0.526896700000179
21,"neg",1,0.547619400000258
21,"neg",1,0.519774499999585
21,"neg",1,0.914212499999849
21,"neg",0,0.520056299999851
21,"neg",1,0.685996499999419
21,"neg",1,0.532869900000151
21,"neg",1,0.897030000000086
21,"neg",1,1.30056169999989
21,"neg",1,0.704967700000452
21,"neg",1,0.66199669999969
21,"neg",1,0.619853500000318
21,"neg",1,0.599134000000049
21,"neg",1,0.612310600000455
21,"neg",1,0.804277799999909
21,"neg",1,0.581957499999589
21,"neg",1,0.639086599999246
21,"neg",1,0.49934630000007
21,"neg",1,0.844475899999452
21,"neg",1,0.650237799999559
21,"neg",1,0.396654999999555
21,"neg",1,0.501496200000474
21,"neg",1,0.691943400000127
21,"neg",1,0.583828799999537
21,"neg",1,0.459105500000078
21,"neg",1,0.528239199999916
21,"neg",1,0.549832900000183
21,"neg",1,0.712640599999759
21,"neg",1,0.753081499999098
21,"neg",1,0.722222499999589
21,"neg",1,0.701025099999242
21,"pos",1,0.538220999999794
21,"pos",1,0.479929199999788
21,"pos",1,0.54707899999994
21,"pos",1,0.433625300000131
21,"pos",1,0.542109099998925
21,"pos",1,0.489994800000204
21,"neg",1,0.680555500000082
21,"neg",1,0.744774800000414
21,"neg",1,0.583588800000143
21,"neg",1,0.408677499999612
21,"neg",0,0.691179899999952
21,"neg",1,0.541089500000453
21,"neg",1,1.33515130000069
21,"neg",1,0.636120099999971
21,"neg",1,0.595943500000431
21,"neg",1,0.433122999999796
21,"neg",1,0.569094999999834
21,"neg",1,0.604935200000909
21,"neg",1,0.715913199999704
21,"neg",1,0.621808899999451
21,"neg",1,0.558703900000182
21,"neg",1,0.382633299999725
21,"neg",1,0.554100999999719
21,"neg",1,0.500823999999739
21,"neg",1,0.867083000000093
21,"neg",1,0.65987049999967
21,"neg",0,0.847633200000018
21,"neg",1,0.518570199999886
21,"neg",1,0.777822500000184
21,"neg",1,0.542718299999251
21,"neg",1,0.611074200000076
21,"pos",1,0.659987199999705
21,"pos",1,0.630335699999705
21,"pos",1,0.519064300000537
21,"pos",1,0.563100200000008
21,"pos",1,0.62169780000022
21,"pos",1,0.573910099999921
21,"pos",1,0.547806300000047
21,"pos",1,0.636330000000271
21,"pos",1,0.570647300000019
21,"pos",1,0.581324300000233
21,"pos",1,0.651810400000613
21,"pos",1,1.13709930000005
21,"pos",1,0.537545500000306
21,"pos",1,0.558638500000598
21,"pos",1,0.664533699999993
21,"pos",1,0.671023400000195
21,"pos",1,0.592793200001324
21,"pos",1,0.562387900000431
21,"pos",1,0.692015500000707
21,"pos",1,0.548309400000107
21,"pos",1,0.43376999999964
21,"pos",1,0.483667000000423
21,"pos",1,0.485534800000096
21,"pos",1,0.507672300000195
21,"pos",1,0.491247199999634
21,"pos",1,0.634325099999842
21,"pos",0,0.484646400000202
21,"pos",1,0.636762500000259
21,"pos",1,0.607149700000264
21,"pos",1,0.714313499999662
21,"pos",1,0.577268399999411
21,"pos",1,0.783805000000029
21,"pos",1,0.573504500000126
21,"pos",1,0.491044899999906
21,"pos",1,0.576196400000299
21,"pos",1,0.473349399999279
21,"pos",1,0.615007800000058
21,"pos",1,0.773205899999994
21,"pos",1,0.513703100001294
21,"pos",1,0.90937920000033
21,"pos",1,0.518010099999628
21,"pos",0,1.35851520000051
21,"pos",1,0.537070200000016
21,"pos",1,0.53445980000015
21,"pos",1,0.602893700000095
21,"pos",1,0.50686769999993
21,"pos",1,0.57633050000004
21,"pos",0,0.349415299999237
21,"pos",1,0.566328400000202
21,"pos",1,0.490596199999345
21,"pos",1,0.397705499999574
21,"pos",1,0.473862400000144
21,"pos",1,0.515151399999922
21,"pos",1,0.557289999999739
21,"pos",1,0.53930069999933
21,"pos",1,0.539083699999537
21,"pos",1,0.633720099999664
21,"pos",1,0.564750999999887
21,"pos",1,0.556908900000053
21,"pos",1,0.51568270000098
21,"pos",1,0.749355500000092
21,"pos",1,0.512377099999867
21,"pos",1,0.564458599999853
22,"pos",1,0.867825000000039
22,"pos",1,0.506576900000027
22,"pos",1,1.00208259999999
22,"pos",1,0.546603999999661
22,"pos",1,0.413867100000061
22,"neg",1,1.4749953999999
22,"neg",1,0.869610699999839
22,"neg",1,0.736702500000092
22,"pos",1,0.5337399
22,"pos",1,0.695323599999938
22,"neg",1,1.21522129999994
22,"neg",1,1.32033820000015
22,"pos",1,0.492517399999997
22,"neg",1,0.665324399999918
22,"pos",0,0.6901198999999
22,"pos",0,0.790707800000064
22,"neg",1,0.661460799999986
22,"pos",1,0.537328100000195
22,"neg",1,0.619215899999972
22,"neg",1,1.22576519999984
22,"neg",1,1.25439209999968
22,"neg",1,1.75122969999984
22,"neg",1,0.695604399999866
22,"neg",1,1.26604250000014
22,"neg",1,1.03510469999992
22,"neg",1,0.753461400000106
22,"pos",1,0.759649099999933
22,"pos",1,0.59831800000029
22,"pos",1,0.777675499999987
22,"pos",1,0.720604600000115
22,"pos",1,0.800771000000168
22,"pos",1,0.656239400000004
22,"pos",1,0.483960800000204
22,"pos",1,1.28145240000003
22,"pos",1,0.724864100000104
22,"pos",1,1.23477279999997
22,"pos",1,0.639712599999939
22,"pos",1,0.607368599999973
22,"pos",1,0.596012900000005
22,"pos",1,0.621488900000031
22,"pos",1,0.550253099999964
22,"pos",1,0.60630190000029
22,"neg",1,1.00299840000025
22,"neg",1,1.3627148999999
22,"neg",1,1.06765470000005
22,"neg",1,0.902768000000378
22,"neg",1,1.00749930000006
22,"neg",1,1.7298796
22,"pos",1,0.826801200000091
22,"pos",1,0.594884900000125
22,"pos",1,0.718997400000035
22,"pos",1,0.596783400000049
22,"neg",1,0.672698600000331
22,"neg",1,1.59746059999998
22,"pos",1,1.14585999999986
22,"neg",1,2.02380210000001
22,"neg",1,1.48009909999996
22,"pos",1,1.19671620000008
22,"pos",1,2.27105519999986
22,"pos",1,0.58447369999999
22,"pos",1,1.25089639999987
22,"neg",1,0.626615700000002
22,"neg",1,0.62841729999991
22,"neg",1,0.603854200000114
22,"neg",0,2.39775320000012
22,"neg",1,1.16062529999999
22,"neg",0,0.53404149999983
22,"neg",1,0.807152299999871
22,"neg",1,0.808842500000083
22,"neg",1,0.57823899999994
22,"neg",1,0.523988599999939
22,"neg",1,0.819017700000131
22,"neg",1,0.72594550000008
22,"neg",1,0.701473599999872
22,"neg",1,0.663483799999995
22,"neg",1,0.64264460000004
22,"neg",1,1.33258109999997
22,"neg",0,0.623590599999943
22,"neg",1,0.765999100000045
22,"neg",1,1.23136799999997
22,"neg",1,0.768912799999953
22,"neg",1,0.942284799999925
22,"neg",1,2.3126807000001
22,"pos",1,0.65095139999994
22,"pos",1,0.750801899999942
22,"pos",1,2.16170860000011
22,"pos",1,0.583077299999786
22,"pos",1,0.687158100000033
22,"pos",1,0.577398500000072
22,"pos",1,0.56852919999983
22,"pos",1,0.896244799999977
22,"pos",1,1.39269430000013
22,"pos",1,0.649540600000137
22,"neg",1,0.713717299999871
22,"neg",1,0.779757100000097
22,"neg",1,1.12488029999986
22,"neg",1,0.617202299999917
22,"neg",1,0.628725000000031
22,"neg",1,2.05293399999982
22,"neg",1,0.804824399999916
22,"neg",1,1.86811110000008
22,"neg",1,0.940102999999908
22,"neg",1,0.872988600000099
22,"pos",1,0.877765899999986
22,"neg",1,0.638534900000195
22,"neg",1,0.814187300000185
22,"neg",1,2.06315080000013
22,"neg",1,0.656074899999794
22,"neg",1,1.15655269999979
22,"neg",1,0.786549700000251
22,"pos",1,0.719776800000091
22,"pos",1,0.638946600000054
22,"pos",1,0.591121299999941
22,"neg",1,1.16927069999997
22,"neg",0,0.93722519999983
22,"neg",1,0.74109569999996
22,"neg",1,0.917772699999887
22,"pos",1,0.694489800000156
22,"neg",1,0.711058899999898
22,"neg",1,1.02636239999993
22,"neg",1,0.694343500000059
22,"pos",1,0.85892130000002
22,"pos",1,0.510070799999994
22,"pos",1,0.609771499999624
22,"pos",1,0.794231000000082
22,"pos",1,0.53017409999984
22,"pos",1,0.54672520000031
22,"pos",1,0.798945400000093
22,"neg",1,0.631957700000157
22,"pos",1,0.708256800000072
22,"pos",1,0.644314099999974
22,"pos",1,0.618474200000037
22,"pos",1,0.531150999999682
22,"neg",1,1.96794820000014
22,"neg",1,0.724446100000023
22,"neg",1,0.61966799999982
22,"neg",1,0.601404600000023
22,"pos",1,1.01308530000006
22,"neg",1,0.654548200000136
22,"neg",1,0.561770199999955
22,"pos",1,1.4360087
22,"pos",1,1.03695369999991
22,"pos",1,0.634039700000358
22,"pos",1,0.840891900000088
22,"pos",1,1.11955839999996
22,"pos",1,0.503444899999977
22,"pos",1,0.961935699999913
22,"pos",1,0.600237200000038
22,"pos",1,2.23414089999983
22,"pos",1,0.721993999999995
23,"neg",1,0.537563600002613
23,"neg",1,0.556227000000945
23,"neg",1,0.692707899997913
23,"neg",1,0.492861599999742
23,"neg",1,0.534845199999836
23,"pos",0,0.562884200000553
23,"neg",1,0.556451799999195
23,"neg",1,0.514424699998926
23,"neg",1,0.677696500002639
23,"pos",1,0.524665799999639
23,"neg",1,0.585031999999046
23,"neg",1,0.568443199998001
23,"neg",1,0.679440799998702
23,"neg",1,0.580415300002642
23,"neg",1,0.793947899997875
23,"neg",0,0.827582800000528
23,"neg",1,0.582301700000244
23,"neg",1,0.559190199997829
23,"neg",1,0.566688099999737
23,"neg",1,0.568688199997268
23,"pos",1,0.749739300001238
23,"pos",1,0.675762400001986
23,"pos",0,0.724802100001398
23,"pos",0,1.20806280000033
23,"pos",1,0.93450280000252
23,"pos",1,1.10484420000284
23,"pos",1,0.555196400000568
23,"pos",0,0.716871500000707
23,"pos",1,0.63281619999907
23,"pos",0,0.979528899999423
23,"pos",1,0.700752799999464
23,"pos",1,0.460850100000243
23,"neg",1,0.721452499998122
23,"neg",1,0.550807200001145
23,"neg",1,0.643270199998369
23,"neg",1,0.526524400000199
23,"neg",1,0.632136000000173
23,"neg",1,0.619377600000007
23,"pos",1,0.580508700000792
23,"pos",1,0.603746500000852
23,"pos",1,0.577599399999599
23,"pos",0,0.520232899998518
23,"neg",1,0.55737180000142
23,"neg",1,0.507587699998112
23,"neg",1,0.605094899998221
23,"neg",1,0.487934699998732
23,"neg",1,0.732598599999619
23,"neg",1,0.803893600001174
23,"neg",1,0.582903200000146
23,"neg",1,0.623031200000696
23,"neg",1,0.619781299999886
23,"neg",1,0.712740800001484
23,"neg",1,0.575704099999712
23,"neg",1,0.503482700001769
23,"neg",1,0.626755199999025
23,"neg",1,0.555368099998304
23,"neg",1,0.534448100002919
23,"neg",1,0.468982099999266
23,"pos",1,0.715534200000548
23,"pos",1,0.718652400002611
23,"pos",0,0.513668399999005
23,"pos",1,0.746737100002065
23,"pos",1,0.778691499999695
23,"neg",1,0.532976299997244
23,"neg",1,0.596707900000183
23,"neg",1,0.553048600002512
23,"neg",1,0.472148200002266
23,"neg",1,0.548213100002613
23,"pos",1,0.66282830000273
23,"pos",1,0.569969399999536
23,"pos",1,0.669081600000936
23,"pos",1,0.786150600000838
23,"pos",0,0.585269700000936
23,"pos",1,0.613792799998919
23,"pos",1,0.799474600000394
23,"neg",1,0.571714699999575
23,"pos",1,0.822594900000695
23,"pos",1,0.626774600001227
23,"pos",1,0.496537399998488
23,"pos",1,0.600782000001345
23,"pos",0,0.544229099999939
23,"pos",1,0.653168299999379
23,"pos",1,0.624902700001257
23,"pos",0,0.679613899999822
23,"pos",1,0.628650999999081
23,"pos",1,0.695693199999369
23,"pos",1,0.576832700000523
23,"neg",1,0.495351200002915
23,"neg",1,0.5269283000016
23,"neg",1,0.542780099996889
23,"neg",1,0.484604600002058
23,"neg",1,0.539372200000798
23,"pos",1,0.754431100001966
23,"pos",1,0.653073999998014
23,"pos",1,1.13579209999807
23,"pos",1,1.54001880000214
23,"pos",0,0.712550300002476
23,"pos",1,0.764092399997025
23,"pos",1,0.621940900000482
23,"neg",0,0.779801700002281
23,"pos",1,0.576382499999454
23,"pos",1,0.546094600002107
23,"pos",0,1.08004710000023
23,"pos",1,0.589622899999085
23,"pos",0,0.800674300000537
23,"pos",1,0.550719299997581
23,"pos",1,0.625696099999914
23,"neg",1,0.476489799999399
23,"neg",1,0.534994300000108
23,"pos",0,0.934627399998135
23,"pos",1,0.604376600000251
23,"pos",1,0.596873499998765
23,"neg",1,1.20748140000069
23,"pos",1,0.516554500001803
23,"neg",1,0.992050900000322
23,"neg",1,0.843766300000425
23,"neg",1,0.60154749999856
23,"pos",1,0.552354400002514
23,"pos",0,0.482493199997407
23,"pos",1,0.530222900000808
23,"pos",1,0.532157900001039
23,"pos",1,0.614809700000478
23,"pos",1,0.760430300000735
23,"neg",1,0.525919300001988
23,"neg",1,0.503234299998439
23,"neg",1,0.7386989000006
23,"neg",0,0.713988100000279
23,"neg",1,0.510548700000072
23,"neg",1,0.527581900001678
23,"neg",1,0.699489300001005
23,"neg",1,0.605559999999969
23,"neg",1,0.549011299997801
23,"pos",1,0.738519900001847
23,"pos",1,0.662683200000174
23,"neg",1,0.56108299999687
23,"neg",1,0.65364369999952
23,"neg",1,0.50663749999876
23,"pos",1,0.736063799999101
23,"pos",1,0.574502999999822
23,"neg",1,0.535433199998806
23,"pos",1,0.697227599997859
23,"neg",1,0.861343300002773
23,"pos",1,0.641406700000516
23,"pos",1,0.694795700001123
23,"pos",1,0.613303900001483
23,"neg",1,0.567658500000107
23,"neg",1,0.58804500000042
23,"pos",1,0.571954900002311
23,"neg",1,0.475708400001167
23,"pos",1,0.889250099997298
23,"neg",1,0.815103900000395
23,"pos",1,0.498518599997624
23,"neg",1,0.629688400000305
23,"pos",1,0.556836499999918
23,"pos",1,0.657533999998122
24,"neg",1,0.522466900001746
24,"neg",1,0.577638100017793
24,"neg",1,1.1872749000031
24,"neg",1,0.647646700002952
24,"neg",1,0.595291300007375
24,"neg",1,0.54172879998805
24,"pos",1,0.606815799983451
24,"neg",1,0.544957100006286
24,"neg",1,1.12226870001177
24,"neg",1,0.554210999980569
24,"neg",1,0.706032900023274
24,"neg",1,0.49864490001346
24,"neg",1,0.468286399991484
24,"neg",0,0.4934193000081
24,"neg",1,1.39192759999423
24,"neg",1,0.520107799995458
24,"neg",1,0.589796099986415
24,"pos",1,1.02743889999692
24,"pos",1,0.681633699976373
24,"pos",1,0.37141029999475
24,"neg",1,0.558006900013424
24,"neg",1,0.498550499993144
24,"pos",1,0.622246800019639
24,"neg",1,0.786067700013518
24,"pos",1,0.577291900001001
24,"neg",1,0.544596399995498
24,"neg",0,0.365648400009377
24,"neg",1,0.773723199992673
24,"neg",1,0.81274389999453
24,"neg",1,0.607937699998729
24,"pos",1,0.392095599992899
24,"neg",1,0.570169100014027
24,"neg",1,0.665653699979885
24,"neg",1,0.534189600002719
24,"neg",1,0.534266300004674
24,"neg",1,0.521531799982768
24,"pos",0,0.557861600012984
24,"neg",1,1.31065459997626
24,"pos",1,0.570080000004964
24,"pos",1,0.527793100016424
24,"pos",1,0.931736699974863
24,"pos",1,0.486933200008934
24,"pos",1,0.553715599991847
24,"neg",1,0.523538999987068
24,"neg",1,0.407454100000905
24,"pos",1,0.701728799991542
24,"pos",1,0.468436000024667
24,"pos",1,0.641963200003374
24,"pos",1,0.529277199995704
24,"neg",1,0.788518500019563
24,"pos",1,1.27885919998516
24,"neg",1,0.592753900011303
24,"neg",1,0.717964000010397
24,"neg",1,0.540095100004692
24,"neg",1,0.523948300018674
24,"pos",1,0.448295200010762
24,"neg",1,0.980409800016787
24,"neg",1,0.561018800013699
24,"neg",1,0.587279999977909
24,"pos",1,0.474369500007015
24,"neg",1,1.72199729998829
24,"neg",1,0.626651200000197
24,"neg",1,0.872127299982822
24,"pos",1,0.524905700003728
24,"neg",1,0.624963200010825
24,"neg",1,0.689199099986581
24,"pos",1,0.404406899993774
24,"pos",1,0.540033199999016
24,"pos",1,0.656522400007816
24,"pos",1,0.616964999993797
24,"pos",1,0.684899400017457
24,"pos",1,0.59947319998173
24,"neg",1,0.652533800021047
24,"neg",1,0.493550899991533
24,"neg",1,0.781295399996452
24,"neg",1,0.645623200020054
24,"neg",1,1.20952780000516
24,"neg",1,0.472902000008617
24,"neg",1,0.534892900002887
24,"neg",1,0.71254670000053
24,"neg",1,0.460444399999687
24,"neg",1,0.45253579999553
24,"neg",1,0.568581600004109
24,"neg",1,0.593821899994509
24,"neg",1,0.53403049998451
24,"neg",1,0.675896699976875
24,"neg",1,0.576116599986563
24,"pos",1,0.705434500006959
24,"pos",1,0.365244200016605
24,"neg",1,0.598711200000253
24,"pos",1,0.353558500006329
24,"pos",1,0.543477100000018
24,"pos",1,0.548377499973867
24,"pos",1,0.67521640000632
24,"neg",1,0.503123199974652
24,"neg",1,1.22590459999628
24,"neg",1,0.47578509998857
24,"neg",1,0.462570200004848
24,"neg",1,0.584794199996395
24,"pos",1,0.558661399991252
24,"pos",1,0.471039500000188
24,"pos",1,1.81669569999212
24,"pos",1,0.559226000012131
24,"pos",1,0.47211669999524
24,"pos",1,0.615769399999408
24,"pos",1,0.372033100022236
24,"pos",1,0.493365900008939
24,"pos",1,0.36107680000714
24,"pos",1,0.556340799987083
24,"pos",1,2.1573307000217
24,"pos",1,0.515952599991579
24,"pos",1,0.458152200008044
24,"pos",1,0.507595600007335
24,"pos",1,0.562156200001482
24,"pos",1,0.467098199995235
24,"pos",1,1.12353440001607
24,"neg",1,0.968798400019296
24,"neg",1,0.654139299993403
24,"pos",1,0.618949299998349
24,"neg",1,0.395015899994178
24,"neg",1,0.628812899987679
24,"neg",1,0.535591699997894
24,"neg",1,0.605852699984098
24,"pos",1,0.489831899991259
24,"pos",1,0.942918099986855
24,"pos",1,0.459913600003347
24,"pos",1,0.747277099988423
24,"pos",1,1.47009519999847
24,"pos",1,0.46078480000142
24,"pos",1,0.503524700005073
24,"pos",1,0.392235000006622
24,"neg",1,0.547532099997625
24,"pos",1,0.507304600003408
24,"pos",1,0.585807900002692
24,"pos",1,0.635746899992228
24,"pos",1,0.460178800014546
24,"pos",1,0.703736199997365
24,"pos",1,0.438429800007725
24,"pos",1,0.529795800015563
24,"pos",1,0.56313379999483
24,"pos",1,0.627314099983778
24,"pos",1,1.0688450000016
24,"neg",1,0.533674100006465
24,"neg",1,1.36803949999739
24,"pos",1,0.464582600019639
24,"neg",1,0.585330100002466
24,"pos",1,0.524638699978823
24,"pos",1,0.747353699989617
24,"neg",0,0.508431900001597
24,"pos",1,0.380214500008151
24,"neg",1,1.44072410001536
24,"pos",1,0.563834399974439
24,"pos",1,0.435019399999874
24,"pos",1,0.4322017999948
24,"pos",1,0.474619399989024
24,"pos",1,0.650468799984083
24,"pos",1,0.454375200002687
24,"pos",1,0.619725399999879
25,"pos",1,0.649220799999966
25,"pos",1,0.533474099999921
25,"pos",1,0.891001099999812
25,"pos",1,0.554752700000108
25,"neg",1,0.555479399999967
25,"pos",1,0.49729810000008
25,"pos",1,0.662850600000183
25,"pos",1,0.569841799999949
25,"pos",1,0.641387099999974
25,"pos",1,0.55593140000019
25,"pos",1,1.49033720000011
25,"neg",1,0.589516499999945
25,"pos",1,0.625231600000006
25,"pos",1,0.658920200000011
25,"pos",1,0.552454399999988
25,"pos",1,0.799298800000088
25,"neg",1,0.563178500000049
25,"pos",1,0.563318299999992
25,"pos",1,0.890067600000293
25,"neg",1,0.672160700000177
25,"pos",1,0.617690499999981
25,"pos",1,0.526686600000176
25,"neg",1,0.663136000000122
25,"neg",1,0.729811700000027
25,"neg",1,0.687382300000081
25,"neg",1,0.754495799999859
25,"neg",1,0.61873300000002
25,"neg",1,0.513057599999911
25,"neg",1,0.553175900000042
25,"pos",1,0.521968000000015
25,"neg",1,0.467908199999783
25,"neg",1,0.463359699999955
25,"neg",1,0.5473692999999
25,"pos",1,0.611931400000003
25,"pos",1,1.12850769999977
25,"pos",1,0.595703100000037
25,"pos",1,0.647599600000149
25,"pos",1,0.565822499999967
25,"pos",1,0.522832599999902
25,"pos",1,1.32659970000009
25,"pos",1,0.579653199999939
25,"pos",1,0.530390800000077
25,"neg",1,0.609200899999905
25,"neg",1,0.554931100000204
25,"pos",1,0.467632899999899
25,"pos",1,0.621570299999803
25,"pos",1,0.681979400000046
25,"pos",1,1.16689219999989
25,"pos",1,0.99042610000015
25,"pos",1,0.481684100000166
25,"pos",1,0.696513000000095
25,"pos",1,0.868841700000075
25,"pos",1,0.565652099999852
25,"pos",1,0.769975599999952
25,"pos",1,0.829322300000058
25,"pos",1,0.562710499999866
25,"pos",1,0.53867409999998
25,"pos",1,0.555669300000091
25,"pos",1,0.710030899999992
25,"neg",1,0.52172389999987
25,"neg",1,0.561618299999964
25,"pos",1,0.89390440000011
25,"pos",1,0.692553000000089
25,"pos",1,0.137397899999996
25,"neg",1,0.761672299999873
25,"neg",1,0.883802800000012
25,"neg",1,1.09439940000016
25,"neg",1,0.591459499999928
25,"pos",1,0.77041300000019
25,"pos",1,1.06738420000011
25,"neg",1,1.04264230000013
25,"neg",1,0.483923300000015
25,"neg",1,0.608119400000078
25,"neg",1,0.584153700000115
25,"neg",1,0.477393600000141
25,"neg",1,0.657071300000098
25,"neg",1,0.685560300000134
25,"neg",1,0.522078799999917
25,"neg",1,1.79697160000001
25,"neg",1,1.05281880000007
25,"neg",1,0.553782199999887
25,"pos",1,0.608864699999913
25,"neg",1,0.543333000000075
25,"neg",0,0.432953300000008
25,"neg",1,0.700115299999879
25,"neg",1,0.672373100000186
25,"neg",1,0.774695999999949
25,"neg",1,0.506539599999996
25,"neg",1,0.517810100000133
25,"neg",1,0.531893100000161
25,"neg",1,0.529524999999921
25,"neg",1,0.615160699999933
25,"neg",1,0.568326700000171
25,"neg",1,0.864941399999907
25,"pos",1,0.831119100000024
25,"pos",1,0.573749099999986
25,"pos",0,0.436196500000051
25,"pos",1,0.611385599999949
25,"neg",0,0.51210089999995
25,"neg",1,0.536712800000032
25,"neg",1,0.501702899999827
25,"neg",1,0.566132000000152
25,"neg",1,0.594470799999954
25,"neg",1,0.863484499999913
25,"neg",1,0.415623999999752
25,"pos",1,0.576155299999982
25,"neg",1,0.535606800000096
25,"neg",1,0.526307800000041
25,"pos",1,0.581862800000181
25,"pos",1,0.517490499999894
25,"pos",1,1.01190559999986
25,"neg",1,0.743718799999897
25,"neg",1,0.718252199999824
25,"neg",1,0.531515600000148
25,"pos",1,0.640897000000223
25,"pos",1,0.551752100000158
25,"pos",1,0.931495600000062
25,"neg",1,0.392727599999944
25,"pos",1,0.840744900000118
25,"pos",1,0.59118639999997
25,"neg",1,0.656148600000051
25,"pos",1,0.617216999999982
25,"neg",1,0.501162399999885
25,"neg",1,0.647407900000189
25,"neg",1,0.560173300000088
25,"neg",1,0.897978799999919
25,"neg",1,0.670498299999963
25,"pos",1,0.577912599999991
25,"pos",1,0.497128699999848
25,"pos",1,0.619149600000128
25,"pos",1,0.58263420000003
25,"pos",0,0.574663999999984
25,"pos",1,0.705721600000061
25,"pos",1,0.724476299999878
25,"neg",1,0.546986699999934
25,"neg",1,0.707683299999871
25,"neg",1,0.563093600000002
25,"pos",1,1.03040899999996
25,"pos",1,0.912731699999995
25,"pos",1,0.71335810000005
25,"neg",1,0.454879099999971
25,"pos",1,0.514507300000105
25,"neg",1,0.626385900000059
25,"pos",1,0.602472099999886
25,"neg",0,0.489305700000159
25,"pos",1,0.520390600000155
25,"pos",1,0.85740880000003
25,"neg",0,0.521177799999805
25,"neg",1,0.439331100000118
25,"pos",1,0.710424699999976
25,"neg",1,0.535585900000115
25,"neg",1,0.551343300000099
25,"neg",1,0.678108300000076
25,"neg",1,0.670643100000007
26,"pos",1,0.564844000000448
26,"neg",1,0.739474699999846
26,"neg",1,0.589958700002171
26,"pos",1,0.636373499997717
26,"pos",1,0.875534899998456
26,"pos",1,0.590786399996432
26,"neg",0,1.19150850000005
26,"neg",1,0.655779900000198
26,"neg",0,0.467760700004874
26,"pos",1,0.553716800000984
26,"pos",1,0.617173799997545
26,"neg",1,0.586314400003175
26,"neg",1,1.10263100000157
26,"neg",1,0.61252930000046
26,"pos",1,0.488344400000642
26,"pos",1,0.686834599997383
26,"pos",1,0.87046709999413
26,"pos",1,0.65685819999635
26,"neg",1,0.819369700002426
26,"neg",1,0.762942000001203
26,"pos",1,0.516680799999449
26,"neg",1,0.814595199997711
26,"neg",1,0.572764999997162
26,"neg",1,0.8864934000012
26,"pos",1,0.606446699996013
26,"pos",1,1.08038120000128
26,"pos",1,0.541040600000997
26,"pos",1,0.806469999995898
26,"pos",1,0.7072565999988
26,"pos",0,0.882670599996345
26,"neg",1,0.607740800005558
26,"pos",1,0.860162300006778
26,"pos",1,0.551328000001376
26,"neg",1,0.3706760999994
26,"neg",1,0.663291999997455
26,"pos",1,0.59892299999774
26,"neg",1,1.00592570000299
26,"neg",1,0.776570800000627
26,"neg",1,0.604317299999821
26,"neg",1,1.25696600000083
26,"neg",1,0.697667500004172
26,"neg",1,0.703659300001164
26,"neg",1,0.84667890000128
26,"neg",1,0.988916399997834
26,"neg",1,0.609807599998021
26,"pos",1,0.616180799996073
26,"neg",1,0.770499700003711
26,"pos",1,0.576284299997496
26,"neg",1,0.67042250000668
26,"neg",1,0.795135599997593
26,"neg",1,0.572124699996493
26,"neg",1,0.808952899998985
26,"neg",1,0.588191099996038
26,"neg",1,0.617719599998964
26,"neg",1,0.674134799999592
26,"neg",1,0.546588000004704
26,"neg",1,0.927077300002566
26,"neg",1,0.595872900004906
26,"neg",1,0.705121299994062
26,"pos",1,0.59198219999962
26,"neg",0,0.388686899997992
26,"pos",1,0.649064100005489
26,"pos",1,0.608811099999002
26,"neg",1,1.13521420000325
26,"neg",1,0.574243700000807
26,"neg",1,0.660014900000533
26,"neg",1,0.770772400006535
26,"neg",1,0.553351299997303
26,"pos",1,0.723968799997238
26,"pos",1,1.0338705000031
26,"pos",1,0.581884100000025
26,"pos",1,0.903625700004341
26,"pos",1,0.598690499995428
26,"pos",1,0.547078399999009
26,"pos",1,0.731596199999331
26,"pos",1,1.19639770000504
26,"pos",1,0.99632500000007
26,"pos",1,1.00184499999887
26,"pos",0,0.705208699997456
26,"pos",1,0.691863200001535
26,"pos",1,0.547149800004263
26,"pos",1,0.680028900002071
26,"pos",1,0.556436600003508
26,"pos",1,1.0519306999995
26,"pos",1,0.62281449999864
26,"pos",1,0.600037299998803
26,"pos",1,0.657355200004531
26,"pos",1,0.636233299999731
26,"neg",1,0.840888400001859
26,"neg",1,0.852256400001352
26,"neg",1,0.588343800001894
26,"neg",1,0.538957000004302
26,"neg",1,1.54552020000119
26,"neg",1,0.656432499999937
26,"pos",1,0.540512200001103
26,"pos",1,0.659115099995688
26,"neg",1,0.829791500000283
26,"neg",1,0.728711299998395
26,"pos",1,0.533383400004823
26,"pos",1,0.585864599997876
26,"pos",1,0.759006899999804
26,"pos",1,1.17138830000476
26,"pos",1,0.494521399996302
26,"pos",1,0.745553300002939
26,"pos",1,0.47297940000135
26,"pos",1,0.610812799997802
26,"pos",1,0.76793610000459
26,"neg",1,0.797384199999215
26,"neg",1,0.727191500001936
